date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-04-27,Anonymous,,"Current Employee, more than 3 years",Working at Sony,"It is a big global company and you can enjoy selling the latest technologies.
","Working culture is little different.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2021-04-26, Tax Manager,"New York, NY","Former Employee, more than 1 year",More accounting than tax,"Great benefits and lovely coworkers.
","Focused mostly on identifying trial balances than looking at the tax law. The accounting is messy.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-23,Anonymous,,Current Employee,Great place,"great opportunities, 401K, dental, vision, vacation
","Managers don't support development of employee
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-23, AVP,"London, England, England",Former Employee,Good Company,"Excellent Growth prospects and people
","Not many that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-23,Anonymous,,Current Employee,Consulting role,,"lting role
23 Apr 2021 - Anonymous Employee 
Recommend
CEO Approval
Business Outlook
Pros
new to the company, none till now
Cons
good and helpful working environment
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-21, Functional Analyst,"Liverpool, England, England",Former Employee,Fair but slow for opportunity,"Great people
Gaming 
Nice Office
10p Cans
","Experience isnt everything
Working for Yoh and not Sony
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-20, Customer Service Representative,,Former Employee,It's best experience,"It's more useful to do job
","Better to step in advance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-20, Sales Specialist,"San Jose, CA","Current Employee, less than 1 year",Great life/work balance,"Life and work balance is great
","Hitting targets could sometimes be stressful
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-19, Senior Software Developer,"Los Angeles, CA",Current Employee,Review at a glance,"Great team & lot of opportunity to learn
","Office Politics is something you want to avoid
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-18, Analyst,New Delhi,"Former Employee, more than 1 year",Good Company,"Good working hours , good food.
","overwork sometimes , low salary.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-18, Assistant Planning Manager,"Weybridge, England, England","Former Employee, more than 3 years",Gain a lot of experience in this role,"Working in Weybridge office in the UK you will have the opportunity to meet very nice people, nice canteen
","Lower salary comparing to other London jobs
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-04-17, Strategic Partnerships,"London, England, England",Former Employee,Poor,"Global company and visible brand
","Bad management. Bullying. No real progression
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-04-16, Software Engineer,Bangalore,"Current Employee, more than 1 year",Great company,"so much to learn in your 1st year
","nothing that i could find. everything is good
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-14, Software Engineer,Bangalore,"Current Employee, more than 1 year",Good Work Life Balance,"1) Good hikes
2) Good work life balance
","1) Visibility is less
2) Tech stack might get outdated
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-04-14, Senior Associate,"Jammu, Jammu and Kashmir, Jammu and Kashmir","Former Employee, more than 8 years",About company,"One of the best company in the world ,because Japanese management
","One the dirty company management in india ,because of they hire Indians Kashmiris ,they work for one our profit ,not for company
Advice to Management
Your company loyal person are left the company and now who stay in the company they enjoy there job working at home always ,please check your are employee where they work .....
Be the first to find this review helpful
Helpful
Share
Repor","Your company loyal person are left the company and now who stay in the company they enjoy there job working at home always ,please check your are employee where they work .....
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Disagree
2021-04-13, Supervisor,"Fresno, CA","Former Employee, more than 5 years",Sony,"Great benefits and retirement plan
","Not any cons to list
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-04-11,Anonymous,,Former Employee,A place for those who love to express themselves,"A good work place for those who seek for work life balance
","The workload is consumable and less challenging
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-04-07, IT Technician,"Los Angeles, CA",Current Employee,Yes,"Good pay and good perks
","Short lunches and rare time off
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-07, Sales Associate,,Former Employee,So so experience,"Good benefits including medical and 401K
","Constant reorganization leaves people in limbo
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-07, Senior Business Development Manager,"San Francisco, CA","Former Employee, more than 10 years",Sony - a great company,"Great teams and good benefits
","Internal politics could drive you crazy sometimes...
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-04-07, Software Developer,Bangalore,"Former Employee, less than 1 year",At starting everything seems to be alright but as a time passes things will get worse.,"Single event takes place at every year also known as SAMAGAMA probably held on 21st december.
","Work life balance is = 0.
Work from home was the worst experience ever.
Advice to Management
They are quite supportive at times. But being supportive wont help to deal with problems.
Be the first to find this review helpful
Helpful
Share
Repor","They are quite supportive at times. But being supportive wont help to deal with problems.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Neutral
2021-04-06, Project Manager,"London, England, England","Current Employee, more than 8 years",Sony is a good company to work for,"It has a strong company culture.
","The decisions are taken slow. The salaries are lower.
Advice to Management
Find ways to adopt the changes quicker
Be the first to find this review helpful
Helpful
Share
Repor","Find ways to adopt the changes quicker
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2021-04-06, Area Service In Charge,Bangalore,"Former Employee, more than 3 years",Good company,"Very good company to work, good work life balance
","Slow growth in customer service
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-06, Digital Imaging Specialist,"London, England, England",Former Employee,Salary,"Good company alot of indepedence
","Tends to be boring while alone
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-05, Senior Financial Analyst,,"Current Employee, more than 8 years",salary,"The pay is just okay
","Too much work, not good pay
Advice to Management
work balance
Be the first to find this review helpful
Helpful
Share
Repor","work balance
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,Disagree
2021-04-05, Financial Advisor,"London, England, England",Current Employee,Advisor,"good teams environment fun and sociable
","long hours, strict deadlines, boring at times.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-04-05, Store Manager,Chennai,"Current Employee, more than 1 year",Store manager is a good system,"Good for employees and healthy environment
","Challenging and its too hardworking area where people have to take more efforts
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Agree,Agree
2021-04-02, Financial Accountant,,Current Employee,Low pay,"Well known brand name, product discounts
","Below market salaries, office is old
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-04-02, Senior Director,"San Diego, CA","Current Employee, more than 8 years",One of the best place to work,"Freedom an Flexibility at it's best
","Legacy Technologies, Applications and Infrastructure environment
Advice to Management
Investments required for long term sustainance.
Be the first to find this review helpful
Helpful
Share
Repor","Investments required for long term sustainance.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2021-04-01, Software Engineer,Bangalore,"Former Employee, less than 1 year","Great experience, would recommend to join!","Very good work environment, positive attitude, encouraging.
","It was far from my house.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-04-01, Sales Executive,"High Wycombe, England, England","Current Employee, more than 1 year",A fun and healthy place to work,"Always learning about new technology 
Everyone is super friendly
","You most likely will be Working every weekend
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-31, Executive,,"Current Employee, more than 5 years",Great work culture,"very respectful towards every one and strict policies that ensures great work practices
","better politics with upper management
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-03-31, Senior Solutions Architect,"Jersey City, NJ",Former Employee,Great,"Great benefits and work environment
","Decisions made without consulting employees
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-31, Senior Account Manager,"San Francisco, CA",Current Employee,Great Place of Work,"Flexibility and amazing product line
","Competitive to advance but fair meritocracy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-31, Executive Project Sales and Service Operations Manager,"Saint Louis, MO","Former Employee, more than 3 years",Sony Great Company To Work,"Growth, Empowerment, Good Benefits, Good Pay.
","Security analyst program was cut short
Advice to Management
Always invested in employees, empowered you to think outside the box and be creative. Upper management was always willing to listen. The training was offered to improve yourself and grow, Sony during my time really invested in your personal growth if you showed the desire and drive to grow and develop.
1 person found this review helpful
Helpful
Share
Repor","Always invested in employees, empowered you to think outside the box and be creative. Upper management was always willing to listen. The training was offered to improve yourself and grow, Sony during my time really invested in your personal growth if you showed the desire and drive to grow and develop.
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-03-30, Key Account Executive,Kuala Lumpur,"Current Employee, more than 1 year",Benefits of working in sony,"Get to deal with big clients. A good place to be if you're an electronic enthusiast. A place to work if you're looking for work life balance
","Pay is below average market rate. There are employees who are not fit for their assigned role. Not many leadership material in the company alot of micromanaging
Advice to Management
Better direction and choose better employees for the certain task
Be the first to find this review helpful
Helpful
Share
Repor","Better direction and choose better employees for the certain task
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Disagree
2021-03-30, Department Head,"Basingstoke, England, England","Former Employee, more than 8 years",Generally good,"Comfortable place to work. Nice people
","Lots of old guard. No chance of progression
Advice to Management
Retire, let others have a go
Be the first to find this review helpful
Helpful
Share
Repor","Retire, let others have a go
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2021-03-29, Accountant,"Los Angeles, CA","Current Employee, more than 3 years",Great WLB,"Great WLB, unlimited vacation, moderate 401k
","reluctant to change; too many layer of corporate hierarchy
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-29,Anonymous,,Former Employee,hello,"discounts was a really fun job
","i cant really think of any
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-28, Intern,"Toronto, ON",Current Employee,good,"The team's management has been faid
","The work is hard and it is very busy
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-28, Accountant,,"Current Employee, less than 1 year",Work environment,"Working with a brand 
Work from home during pandemic
","Lack of opportunity
Dog eat dog culture
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,N/A
2021-03-28, Accountant,,Current Employee,just,"data is good but at
","must info be contained here
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-03-26, Customer Service,Singapore,"Former Employee, more than 1 year",Good,"Good place to work and grow.
","Long hours of working, good to have work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-26, Information Security Tech Lead,Bangalore,"Current Employee, more than 3 years",Great Place to work,"Good place to work and people are so cool
","I don't see any Cons
Advice to Management
Keep up same work
Be the first to find this review helpful
Helpful
Share
Repor","Keep up same work
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-03-26, Senior Engineer,Tokyo,Former Employee,semiconductor department,"Sony pays relatively high salary compared to rivals
","Everyone was busy and work late.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-03-25, Senior Executive,New Delhi,"Former Employee, more than 5 years",Work atmosphere,"Good company to join, work atmosphere is excellent
","Nothing to say all well
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-25, PS5 Game Tester,,Former Employee,Ps5,"It was so great you know
","None that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-25, Project Manager,Tokyo,Current Employee,Not bad but not good,"great job as global HR
","Shortage of resource and long hour working
1 person found this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2021-03-25, Undergraduate Student,Hong Kong,Current Employee,Freedom,"Good paid, free all the time
","Long working around nine hrs working
1 person found this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-03-25, Marketing Officer,Kon Hang,Current Employee,It is a good place to work if you don’t care about $,"Friendly colleagues and that’s all
","Low salary, uncleared career path
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-03-24, Warehouser,"Bolingbrook, IL",Current Employee,Good place to work for start off your career,"Learn new skills and get the experience necessary to move on
","Poor management skills in every department
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-23, Operator,"San Diego, CA",Former Employee,salary,"relaxed, easy environment, and always has work
","bad pay, has no growth potential ,
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-03-23, Senior Consultant,Bangalore,Former Employee,Senior Consultant,,"ltant
23 Mar 2021 - Senior Consultant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
Sony had a good Management
Cons
Culture can be more inclusive
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-22, Business Analyst,"Manila, Manila, Manila","Former Employee, more than 3 years",Company,"Friendly people. Good working environment.
","Tentative decision making. Slow paced.
Advice to Management
Hire more skilled managers.
Be the first to find this review helpful
Helpful
Share
Repor","Hire more skilled managers.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Agree,Disagree
2021-03-22, Software Engineer,Dubai,"Former Employee, less than 1 year",Good,"Nice working hours and friends to support
","Low pay and location is high prices
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Disagree,Agree
2021-03-21, Product Planner,,Former Employee,Great place to work,"I was surrounded by nice & intelligent colleagues
","Lack of knowledge and experience for software in management team
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-21, Non Voice Process,,Current Employee,Good,"Good company good company good company good company
","No cons no cons no cons no con
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-21, Administrative Assistant,"New York, NY",Former Employee,Real,"Music is a fun environment to work in
","Downside is sometimes it’s unprofessional
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-20, Software Engineer,,"Current Employee, more than 1 year",Best Company,"Best team
Best manager
Best salary
Good office
Good projects
","Do not see any untill now
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-20, SAP MM,Bangalore,"Current Employee, more than 5 years",SAP MM CONSULTANT,"Good work life balance. Supportive management. Happy work culture. Good HR
","Favoritism and flattering. Stop the Org initiatives as basis for rating and appraisals
Advice to Management
promote people with increasing years of experience and stop hiring from outside
Be the first to find this review helpful
Helpful
Share
Repor","promote people with increasing years of experience and stop hiring from outside
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2021-03-19, Software Engineer,"San Diego, CA",Former Employee,Salary,"Great company, good benift and workload
","I don't have any bad word.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-18, Associate,,"Former Employee, more than 1 year","Not bad, Not good for some people (Little advanced Japanese culture)","Never get fired, if you once enter that company, you will never get fired even if you mess up whole things.
","Except for Pros, literary everything.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,Disagree
2021-03-16, Sales Associate,"Raleigh, NC",Former Employee,Great,"Awesome boss benefits perks hours
","none, none, none, none, none
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Neutral
2021-03-16, Sales Manager,,Former Employee,Fair,"They treat employees fairly OK.
","Nothing exceptional , but fair.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-16, Human Resources Advisor,Budapest,"Current Employee, more than 1 year",Review,"Decent pay; global opportunities etc
","Large workload; input not always taken into consideration by management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-16, Sales,"London, England, England","Former Employee, more than 3 years",all good,"favourite job of all time
","nothing that springs to minds
Advice to Management
thanks
Be the first to find this review helpful
Helpful
Share
Repor","thanks
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-03-15,Anonymous,,Former Employee,Pros and cons as part-timer,"and cons as part-timer
15 Mar 2021 - Anonymous Employee 
Recommend
CEO Approval
Business Outlook
Pros
The employers make extra effort to share knowledge of the products
","The working shifts given to part-timers
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-03-15, Lawyer,Berlin,Current Employee,Sales agent,"Infrastructurs, benefits and enterprise culture
","No significant innovation since long and repetitive work
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-14, Employee,,Former Employee,Great,"Great company to work for
","none that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-03-14, Quality Assurance Analyst,"Liverpool, England, England",Former Employee,Great company,"Test PlayStation games on current and previous generation consoles.
Bonuses and free products.
Family like work environment.
","If working 4 days on/4 days off shift pattern, you can work some weekends.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-03-14, Robotic Process Automation (RPA) Developer,Istanbul,Current Employee,RPA Developer,"international office env and easy going people to work with
","low salary and benefits, repetitive tasks
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,N/A,Neutral
2021-03-13, Business Planner,Tokyo,"Current Employee, more than 3 years",Great place to work at least in japan,"Great people , salaries high compared to other companies in Japan.
","Too mature and hard to go up to the management level
Advice to Management
Younger management experience.
Management including senior manager are too old.
1 person found this review helpful
Helpful
Share
Repor","Younger management experience.
Management including senior manager are too old.
1 person found this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-03-11, Personal Assistant,"London, England, England","Former Employee, less than 1 year",Personal Assistant,"Great casual vibe in the office
Friendly team
","Not enough work and left early on a temporary contract due to lack of it
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2021-03-10, Web Developer,,Current Employee,Good not bad at least I worked there good,"good food, the community is also quite united
","salary is low and bad English of workers
1 person found this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2021-03-10, Sony Sales Specialist,"London, England, England","Current Employee, less than 1 year","Easy, work","Very easy once you know about the products.
Lovely Manager and team.
","Hours can drag.
Sometimes boring at work.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-03-10, Manager,,Current Employee,"Open mind, Challenging","Open mind, Global, Flexible, Work life balance is good
","Japanese culture, leadership, some of top management are bureaucratic.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-03-09, Engineer,"New York, NY",Former Employee,Goood,"Good work and great people
","Slow to market and market change
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-03-08, Project Coordinator,"San Francisco, CA","Current Employee, more than 5 years",Enviroment,"Good good good good good
","Bad bad bad bad bad
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-08, Music Director,"New York, NY",Former Employee,Good,"Good job, pay, benefits, time off
","nothing of note to share
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-06, Senior Software Engineer,,Former Employee,Good place for work,"Work life Balance, Focus on career development
","No cons as I can see
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2021-03-05, Human Resources Customer Service Representative,New Delhi,Former Employee,good HR services,"good ambiance and work atmosphere
","extra working hours and management approach
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-03-04, Project Manager,,Current Employee,Awesome,"Great people in this working experience.
","Long hours and interesting international travel.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-03-04," Sales Manager, Latin America","Miami, FL",Current Employee,Sales & Marketing Manager with 25+ years experience in the US and Latin America Region,"Ethical, Professional, Leader, Team Player, Strategic, Reliable, Organized, Proactive, Writing and Communication Skills, Time Management, Project-based, Knowledge, Cultural, Assertive, Trustworthy, Work Well Under Pressure, Road Warrior
","Persuasive, Demanding, Goal-Seeker, Trust in Delegating
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Neutral
2021-03-04, Product Tester,New Delhi,"Current Employee, less than 1 year",testing electrical product,"good work environment with good leaders
supporting colleagues
","extra work pressure on an average day
some politics
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,N/A,Neutral
2021-03-04, MIS Analyst,Taipei,Former Employee,Large company,"Good salary compared to local pay
","This company has old school management style
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-25,Anonymous,,"Former Employee, more than 1 year",Old school management,"Office located within prime shopping area
","Management team are typical and old school
Advice to Management
Employ new management techniques
Be the first to find this review helpful
Helpful
Share
Repor","Employ new management techniques
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,Neutral
2021-02-23, Executive Vice,"London, England, England","Former Employee, more than 10 years",Great company,"Great people. Great products and services. Depth of organisation.
","Not the best salary, probably
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-22, Marketing Manager,,Former Employee,Good overall,"Brand name, exposure, good pay.
","No work life balance, too much work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-02-18, Music Teacher,"London, England, England","Current Employee, more than 3 years",N/A,"Good place to work meet people
","Not enough time to do outside life.
Advice to Management
N/A
Be the first to find this review helpful
Helpful
Share
Repor","N/A
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Disagree
2021-02-18, Floor Manager,New Delhi,"Former Employee, more than 1 year",Awesome company to work at anytime,"Great Environment
working environment
food from office
Management
","Not a single one right now
Advice to Management
nothing
Be the first to find this review helpful
Helpful
Share
Repor","nothing
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-02-17, Production Operative,"Bridgend, Wales, Wales",Former Employee,Sony UK,"The team leads and supervisors are great and helpful; people who work there are friendly; paid well for what you do
","Very monotonous and the lunch break is unpaid
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-16, Software Engineer,Bangalore,"Former Employee, more than 1 year",Great workplace,"Learning latest research in the field
Leave policy and company culture are great
","Nothing really negative about Sony India
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-02-15, Software,"San Mateo, CA","Former Employee, less than 1 year",software,"helpful fun innovative collaborative exciting
","none nada zilch zero no
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-14, Account Coordinator,Istanbul,"Former Employee, more than 5 years",Good place to work at!,"Flexible work hours and equality for all
","Salary is low compared to other
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2021-02-14, Business Development Manager,"Sweden, ME",Current Employee,Review,"Good colleagues and international company
","Bonuses could be better than it is today.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-02-12, Technisch specialist,"Brussels, Brussels","Former Employee, less than 1 year",collegues,"the collegues make my day
","no growing opportunities in company
Advice to Management
look forward
Be the first to find this review helpful
Helpful
Share
Repor","look forward
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2021-02-12, Project Manager,"Basingstoke, England, England",Current Employee,Good morale and working environment,"Work on a range of projects across the broadcast technology industry
","Poor company benefits and office base in Basingstoke could be nicer
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-11, Project Manager,"Basingstoke, England, England",Current Employee,Innovative but bureaucratic,"Innovative company at the forefront of technology
","Bureaucratic often takes too long to develop solutions
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-02-10, Senior Product Analyst,"Los Anglin, WV","Former Employee, more than 3 years",Sony Product Analyst,"Great organizational culture, employee benefits, and diverse team
","Time - did alot of overtime
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2021-02-10, Consultant,Bangalore,"Former Employee, more than 1 year",Good Company,,"ltant in Bangalore
Recommend
CEO Approval
Business Outlook
Pros
Good Team and work culture
Cons
Managers are biased, Policies are not implemented correctly
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2021-02-06," Senior Manager, Marketing","San Diego, CA","Former Employee, more than 3 years",Flexible,"Edge technology with opportunity to learn new skills
","long hours and travel. Decision comes from HQ Japan.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2021-02-05, Team Lead,,"Current Employee, more than 5 years",Good,"good work life balance in sony
","I dont see any cons so far
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-05, Quality Team Leader,New Delhi,Current Employee,Great Place to work,"Great place to work and enhance your learning
","I did not find any disadvantage yet
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-02-04, Engineer,Atsugi,Current Employee,good company overal,"a very growing global company
","a litter Japanese work style
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-03, Marketing Specialist,,Current Employee,Great work experience,"Great benefits and abiLity to learn a lot
","Lots of speedbumps and beauracracy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-02-03, Sales Manager,Bangalore,Current Employee,Great Place,"A great place to work
","No real cons to be noted
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-02-01, Social Media Producer,Airoli,Current Employee,N/A,"A good place to work
","I can’t think of a con right now
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-02-01, Research Engineer,Mumbai,"Current Employee, less than 1 year",Research engineer,"great work experience and salary
","strict administration and punctuality is must
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-31, Warehouse Worker,Bangalore,Current Employee,Great,"It is great to work at sony
","Sometimes you are tired after working a lot
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-31, Lead Consultant,Chennai,Former Employee,Nice to work in the company,,"ltant in Chennai
Recommend
CEO Approval
Business Outlook
Pros
good working environment in the company
Cons
very less projects to choose
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-01-30, Software Engineer,Bangalore,"Former Employee, more than 1 year",Nice place,"Nice Place to work
Work life balance
","Below average salary
Less benefits compare go other companies
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-01-30, Sales Representative,Bangalore,"Current Employee, more than 3 years",Great,"Amazing managers always there when needed
","Challenging during the peak period
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-01-27,Anonymous,,Current Employee,good,"the company is very excellent
","i have nothing to say
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-01-27, Installation Technician,"Gurgaon, Haryana, Haryana",Current Employee,Good experience,"Cases is short an payment in call bases
","Most installation tv and home theater
Advice to Management
Fix payment
Be the first to find this review helpful
Helpful
Share
Repor","Fix payment
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Disagree,Disagree
