date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-11-24, Engineer,Taipei,Current Employee,Semiconductor,"Integrity, 12-inch wafer GIGA fabs
","Only focusing solely on manufacturing customers' products
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2020-11-20, Data Scientist,Hsinchu,"Current Employee, more than 3 years",Challenging and high-pressure work,"challenging tasks and filled with opportunity to learn
","high-pressure work with a super intensive pace.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-11-18, Intern,,"Former Employee, less than 1 year",Intern,"Take a look of how the company works
","The intern time could be longer so that interns could participate more
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2020-11-17, Engineer,Hsinchu,"Current Employee, more than 10 years",Stressful.,"Pay higher than others in Taiwan.
","Divided job, no full scope.
Advice to Management
Respect people.
Be the first to find this review helpful
Helpful
Share
Repor","Respect people.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Neutral
2020-11-14,Anonymous,,Former Employee,Good,"High salary and good working enviroment
","High working tension for employee
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-11-10, Equipment Engineer,Hsinchu,"Former Employee, more than 3 years","Modification, Process improvement, trouble shooting","Experience in highly advanced tech foundry
","working in a long hours per day
Advice to Management
fixed working hours
Be the first to find this review helpful
Helpful
Share
Repor","fixed working hours
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-11-03, Technical Manager,Taipei,Current Employee,The largest foundry company in the world.,"less salary but lots bonus
","high working hours, less work & life balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-11-02, Equipment Engineer,Hsinchu,Current Employee,Only background checking,"Good salary for company base on Taiwan
","Long working hour
Taking shift
Intense working environment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-31, Process Engineer,Hsinchu,Current Employee,Good salary,"Good salary, Team work, Advanced technology
","High pressure, poor work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-10-30, Process Engineer,,Former Employee,Process,"salary is higher than most company
","very stressful long hour working time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-25, Process Engineer,Hsinchu,"Former Employee, more than 1 year",Long Hours,"High Bonus and Leading Worldwide Foundry
","Long and Inflexible work hours
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-24, IT Engineer,Tainan,Current Employee,"Good company, but high work pressure","1. Nice salary per year 
2. The company grows stronger and its income continues to increase
","Long working hours and high work pressure
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-10-20, Process Engineer,Hsinchu,Current Employee,:),"lead of the semiconductor producer
","high pressure and high working time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-19, Process Engineer,Hsinchu,Former Employee,Alright company,"pay is generous (in Taiwan)
Steady promotion
","Long working hrs
Bad management
Project not exciting
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-18, Process Integration Engineer,Hsinchu,"Current Employee, less than 1 year",Good pay in Taiwan. Bad culture,"Good pay and stable. No worries for layoffs. Simple work. No brain.
","The longer you stay in TSMC, the more you forget about your skill, knowledge and expertise. Very bureaucratic. Proprietary Information Policy is too strict. You can’t learn anything here.
Advice to Management
Please create more jobs which need brain.
1 person found this review helpful
Helpful
Share
Repor","Please create more jobs which need brain.
1 person found this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Disagree
2020-10-17, Principal Engineer,Hsinchu,"Current Employee, more than 10 years",High stress and endless AR,"Learn a lot of manufacturing knowledge in world leading company. Because company is very large, need to learn Cross team cowork.
","Endless jobs. Because everyone is busy, cross team cowork is tough.
Advice to Management
Be realistic, not dream too big .
Be the first to find this review helpful
Helpful
Share
Repor","Be realistic, not dream too big .
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,N/A,Agree
2020-10-16, Engineer,Hsinchu,Former Employee,No work life balance,"Good pay after third year
","Long working hours and heavy workload
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-10-13, Senior Engineer,,"Former Employee, more than 8 years",Solid and firm training with various job missions.,"Good pay, challenges and great environment to know different people
","Multidisciplinary environment requires flexible personality, llogical thinking and good communication ability.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Neutral
2020-10-10, Planner,Hsinchu,Current Employee,salary is highly competitive,"high salary, 
keep employees motivated
","long work hours, very fast-paced
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-10-09, Senior Process Integration Engineer Third Year,Hsinchu,"Former Employee, more than 3 years",TSMC review,"A good salary, and provide a lot of employees benefits.
","Long working hours, and works overtime most of the time.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-10-08, Senior Design Engineer,Hsinchu,"Current Employee, more than 3 years",Design engineer at TSMC,"Cutting edge work, good pay, industry leader
","Task management and distribution could be better
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-10-01, Graduate Student,"Tempe, AZ",Former Employee,Traditional asian company culture,"The salary is good enough
","Working overtime is very common in this company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Neutral
2020-10-01, Engineer,Hsinchu,"Former Employee, more than 5 years",Work in TSMC IT,"Can practice to work under stress
","Job is very bad in IT department which is closed to FAB
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,N/A
2020-09-24, Equipment Engineer,Tainan,"Former Employee, more than 3 years",Good salary,"good salary, very challenging working environment
","working time could be long sometime
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-09-22, Process Integration Engineer,"Camas, WA","Current Employee, more than 10 years",Nothing,"a lot of changelings from works. Higher quality requirement
","too many requests from many customers. You have to fulfill their requests
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-09-20, Process Integration Engineer,,Current Employee,good,"good salary and good bonuses
","long working hours and bad work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-09-17, Software Engineer,Hsinchu,"Former Employee, more than 1 year",Good payment. High pressure. Bad management.,"Good payment compare to other companies in Taiwan
","High pressure: 24 hour oncall, production line, review culture
Bad management: hard to apply for overtime pay, military-style management
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2020-09-16, R&D Engineer,Hsinchu,"Former Employee, more than 1 year",High pressure and nice salary,"nice salary, good benefit, clean environment
","high pressure, long working hours
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-09-15,Anonymous,,"Former Employee, more than 5 years",Top 1 foundry,"Best process, world top1 foundry
","Stress, can’t use smart phone
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,Agree,Agree
2020-09-10, Engineer,Hsinchu,"Former Employee, less than 1 year",Leading firms in the field,"good peers, good and advanced tech
","high pressure, hard to balance work-life.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-09-10,Anonymous,,Former Employee,Top down heavy; little personal growth,"advanced technology, R&D leader, global focus
","Very LOW salary! Minimal benefits! Hi-tech sweat shop....
Advice to Management
Increase salary!
Be the first to find this review helpful
Helpful
Share
Repor","Increase salary!
Be the first to find this review helpful
Helpful
Share
Repor",2.0,N/A,N/A,N/A
2020-09-10, Product Section Manager,Hsinchu,"Current Employee, more than 10 years",Product Section Manager,"really stable of income money
","Job content is so boring
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-09-05, Principal Engineer,Hsinchu,Current Employee,TSMC salary,"higher average salary than other company
","high working time, work/life not balanced
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-09-04, Process Engineer,Hsinchu,"Current Employee, less than 1 year",Need to work hard to keep up the technology,"Work with smart guys everyday
","Very long working hour everyday
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2020-09-03, Senior Equipment Engineer,Tainan,"Former Employee, more than 10 years",Sweatshop?!,"good reputation and good benefits
","excessive working hours and bad management
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2020-09-02, Senior Process Integration Engineer,,"Current Employee, more than 3 years",Tsmc integration,"Salary is competitive, technology leadership in semiconductor industry
","High working hour and pressure
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-08-28, Senior Engineer,Hsinchu,"Former Employee, more than 8 years",process integration and reliability engineer in R&D/ 300mmFab,"Good team worker and lots of chances to involve in the newest technology
","uneasy to balance work/life, work in a fast pace
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2020-08-24, Senior Engineer,Hsinchu,"Current Employee, more than 5 years",Semiconductor,"Salary, Advanced semiconductor process, Health insurance
","Pressure, Overtime, Low promotion opportinuty
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Neutral,Neutral
2020-08-21, Senior Engineer,Taichung,Current Employee,tsmc,"full of challenges in works
","relative good payment in taiwan, just in taiwan
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-08-20, Software Engineer,Taipei,Current Employee,Good,"Nice teamwork for team building
","Nice training for skillset to all
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-08-20, Manager,Hsinchu,Former Employee,TSMC,"good learning curve, plenty of resources
","long working hour, high pressure
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-16, IT Engineer,Hsinchu,Former Employee,It engineer,"top salary in taiwan.
easy loan success.
","Working hours : 10-14hrs.
Working without phone
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Disagree,Disagree
2020-08-16, Senior Engineer,,"Former Employee, more than 5 years",General,"Technology Research Development Customer Service
","Job Promotion Language Work life
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,N/A
2020-08-14, Senior Engineer,,Current Employee,Entry-Level for System Administration,"Entry level for system administration
","Frequent re-organization takes place every two to three years.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-14, Software Engineer,Hsinchu,"Current Employee, more than 3 years",Work-Life Imbalance,"good enough salary
get a pay raise yearly
","overtime working culture
cannot bring smart device in office
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Neutral
2020-08-07, Engineer,,"Current Employee, more than 1 year",Review,"-High salary 
-Industry leading technology
-Brilliant colleagues
","-Long hours
-Overly bureaucratic
-Structure/seniority based promotions
-Limiting policies
-Malicious peer competition culture
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Agree
2020-08-07, Principal R/D Engineer,Hsinchu,"Current Employee, more than 5 years",TSMC Review,"To serve our customers with our best quality of chip manufacturing
","We always pursue perfection of the work within a limited of time
Advice to Management
Trade-off between time given and perfection
Be the first to find this review helpful
Helpful
Share
Repor","Trade-off between time given and perfection
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-08-01, Senior Engineer,Hsinchu,"Former Employee, more than 5 years","Relatively high year-package and solid market share of the company, ant that's all.","1. Generally and relatively high year-package in Taiwan for almost all positions, especially in southern Taiwan.

2. Solid market share of the company, hence the job is quite stable in the long term.

3. Accept people from many fields with many kinds of position.
","1. The package looks big, but the pay is very low. Most of the package comes from the quarter bonus, which means the package has the strong correlation with the performance of the company at that year.

2. Disastrous work-life balance. Overtime working, full time standby, and holiday working is not only common but also continue for a very long time.

3. Slow learning curve of professional knowledge for each single field unless principal engineer level or higher.

4. Closed culture and knowledge(especially for system level). It take you a lot to learn these internal systems, but it almost left you nothing when you step out the lobby.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Agree
2020-07-29, Process Engineer,Taichung,"Current Employee, more than 5 years",Process Engineer,"bonus, leading semiconductor company in the world
","fab culture, strong time pressure
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-28, IT Engineer,Taipei,"Current Employee, less than 1 year",Work as an IT engineer in TSMC,"Use newest technology, big company name, good salary and benefits, able to know the procedure in big corporation
","Close environment (cannot use smartphone, YouTube, Facebook, ...), long working time.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Agree
2020-07-28, Senior Engineer,Hsinchu,"Current Employee, more than 5 years",Job,"Salary, vacation days, over time compensation
","Long working hour and too many useless meeting
Advice to Management
NA
Be the first to find this review helpful
Helpful
Share
Repor","NA
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Neutral
2020-07-27, Summer Intern,Hsinchu,Former Employee,Nice place,"nice good awesome great wonderful
","the cafeteria is not good enough
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-24, Semiconductor Equipment Engineer,Hsinchu,"Current Employee, more than 8 years",Nice and stable Salary,"Great challenge, Good salary in Taiwan.
","Working time is very long.
High pressure and Fast work pace.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-07-08, Software Engineer,Hsinchu,Current Employee,Well paid but poor working environment,"Very well paid in Taiwan
","Stupid management system and highlighting culture
Advice to Management
No thanks
Be the first to find this review helpful
Helpful
Share
Repor","No thanks
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Disagree,Neutral,Agree
2020-06-29, Electrical Engineer,,Former Employee,none,"working at home can be easily
","too much stress and too many useless meeting
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-06-28, Etch Module Staff Engineer,Taichung,"Current Employee, more than 5 years",Despite it's highly automatic in TSMC advanced fab. This is still a job in manufacturing factory essentially,"Relatively better salary in Taiwan
","Long work hours and high pressure environment
Advice to Management
Too much political paper work induce resource waste
Be the first to find this review helpful
Helpful
Share
Repor","Too much political paper work induce resource waste
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Neutral,Agree
2020-06-28, R&D Engineer,Hsinchu,"Current Employee, less than 1 year",TSMC R&D Engineer,"Nice and friendly environment of TSMC
","New memory path-finding and design
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-16, Engineer,Taipei,"Current Employee, more than 3 years",OK,"reasonable salary for an engineer
","many difficult things to handle
Advice to Management
Too many regulations on job
Be the first to find this review helpful
Helpful
Share
Repor","Too many regulations on job
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-06-14, Systems Engineer,,Current Employee,good company,"high salary and good benefits
","need to have a strong interest in semiconductor
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-13, Engineer,Hsinchu,"Current Employee, more than 8 years","Where there is light, there is shadow.","1. Employees here has similar characteristic and react to requirement with SOP. (on the other side it's lack of diversity) 
2. Policy follower, take top down orders without doubt.
3. Communication speed is the key
","1. Overtime working or working on weekend is normal (And it's a cultural thing cause the management preference)
2. Very strict information protection policy, can't deal alot of private issue during work hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-01, Global Sourcing Manager,Hsinchu,Current Employee,Great company with advanced technology node of IC foundry,"Leading position on manufacturing technology
","Hierarchical for organization and high working pressure
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-01, Engineer,Hsinchu,"Current Employee, more than 1 year",Engineer,"Good, well, military discipline, well-known
","circumscription, confinement, limitation, rein, stint
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2020-05-28, Engineer,Tainan,"Former Employee, more than 1 year","Good company in all, but not easy to have a life","Nice people, great place for logical thinking training, good pay, challenging
","Long work hours, high pressure, on-call all the time
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-05-20, Engineer,,Current Employee,Amazing company with global leading technology,"Future growth is well expected
","Not for now I think
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-05-14, Engineer,Taipei,Current Employee,Test,"Great company for engineers here
","No down side if you like engineering
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-05-01, Software Engineer,Hsinchu,Current Employee,Engineer,"High salary in the taiwan
","Has no freedom at work
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-04-17,,,Former Employee,Great company,"Salary is higher than others.
","No cell phone allowed inside.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-04-15, Process Engineer,"Tampa, FL","Former Employee, more than 1 year",Overrated,"The company has Good reputation
","The Job is always Overloading
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Disagree
2020-04-11, Senior Engineer,Hsinchu,Former Employee,Tsmc reviews,"Stable company. Everything has a system to move on.
","Prohibit cell phone to office. Not freedom. Strongly Top-down assignment.
1 person found this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-04-08, IT Engineer,Hsinchu,Former Employee,IT engineer,"salary is great in Taiwan
have great bonus
","Your job is an engineer, but working here let you not like an engineer.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-04-07, Senior Equipment Engineer,Taichung,"Former Employee, more than 5 years",good salary for the single employee to fight with,"provide a good salary in Taiwan
","working time is very long
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-03-24, Process Engineer,Hsinchu,"Former Employee, less than 1 year",engineer,"good salary,health insurance,good employee benefits
","long working hour,high pressure,office politics
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-03-23, Principal Engineer,Hsinchu,"Current Employee, more than 1 year",general ok,"Good pay compared to others. 
Leading technology.
","Micromanagement.
Hierarchy and strict management.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Agree
2020-03-19, IT Support Engineer,Tainan,"Current Employee, less than 1 year",IT Support Engineer,"Good pay (if including bonus) and good work environment
","long working time, tired, and can not bring own mobile phone
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-03-11, Senior Engineer,Taichung,"Former Employee, more than 5 years",Good reputation in the world,"TSMC has good reputation in the world. As an employee, you are going to have a huge number of fantastic employment benefits.
","As an engineer, you have to endure long working hours.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-02-13,Anonymous,Hsinchu,Former Employee,Hard work pays off,"The salary is quite high comparing to local tech companies.
","Workload is quite heavy. Working hours can easily stack up to 10-12 hours a day.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-02-13, Principal Engineer,Hsinchu,"Former Employee, more than 5 years","Core Values: Incompetence, Corruption, Fear & Heirarchy","Brand value due to past success
","Its a sinking ship. Tap on its its brand value for next 5 years and then jump off to safety as soon as possible.
Advice to Management
Company Values are not something which you just advertise on company's website. They are what the company actually lives by, they reflect in its policies, decision making- both business and technical, and so do your true value do. Corruption is like cancer - it hollows the organization just like cancer does to body. So irrespective of how things look from outside, the hollow structure will fall apart in tough times.
Be the first to find this review helpful
Helpful
Share
Repor","Company Values are not something which you just advertise on company's website. They are what the company actually lives by, they reflect in its policies, decision making- both business and technical, and so do your true value do. Corruption is like cancer - it hollows the organization just like cancer does to body. So irrespective of how things look from outside, the hollow structure will fall apart in tough times.
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Agree
2020-02-09,Anonymous,,Current Employee,Competitive Salary in Taiwan Headquarter,"Excellent Bonus, salary and future company growth
","close minded, political system and difficult to be promoted
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-01-31, Manager,Taichung,"Current Employee, more than 1 year",none,"high payment and it's a big firm
","long working hour, hard to leave on time
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2020-01-31,Anonymous,,Current Employee,manager,"the company is doing pretty well.
","toxic working environment, terrible management.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,N/A,Agree
2020-01-23, Corporate Support Function,Tainan,"Former Employee, more than 3 years",TSMC EE,"Salaries are above average and the reputation is pretty strong in semiconductor manufacturing industries.
","Need to get used to shifting work environment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-01-14, Process Engineer,,Former Employee,Good place for making money,"Great salary compared to other company.
","Large working pressure and not good for career.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-01-08, Software Engineer,,"Current Employee, less than 1 year",TSMC Life,"Competitive salary.
Flexible vacation and Pluralistic societies.
","Very high working hours.
The working pressure is very high.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Neutral
2019-12-28, Process Engineer,,Current Employee,Be ready to spend 12+ hrs daily,"Slightly above average salary than others
","NO work life balance, after work calls are a routine
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Agree
2019-12-23, Quality Assurance,Chennai,"Former Employee, less than 1 year",good company,"friendly environment
good work balance
good for fresher
rotational shifs
proper salary increment
","low salary
contract only
not supporting employees well
poor quality of food
Advice to Management
need to improve the management and keep encouraging employees
1 person found this review helpful
Helpful
Share
Repor","need to improve the management and keep encouraging employees
1 person found this review helpful
Helpful
Share
Repor",3.0,Agree,N/A,Neutral
2019-12-16, Equipment Engineer,,Current Employee,high profit company,"acceptable salary and a high potential company
","hard loading of work and intense
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-11-27, Senior Software Engineer,Taipei,"Current Employee, more than 10 years",Not bad,"1. Salary is above average in the industry

2. work life balance
","1. job is boring

2. bureaucracy

3. No good career opportunities if you don't know the politics
Advice to Management
need to be more flexible
Be the first to find this review helpful
Helpful
Share
Repor","need to be more flexible
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Neutral
2019-11-25, Facilities Engineer,Taichung,"Current Employee, more than 3 years",Leader in semiconductor manufacturing,"Leading company in the field of semiconductor foundry, high market share
","Working time is too long, need to work shift
Advice to Management
Reduce unnecessary work and reporting to make engineers work more efficiently
Be the first to find this review helpful
Helpful
Share
Repor","Reduce unnecessary work and reporting to make engineers work more efficiently
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2019-11-23, Software Engineer,Hsinchu,"Current Employee, more than 3 years","good pay in Taiwan, but long working hours","good pay and profit sharing
","long working hours, high pressure
Advice to Management
none
Be the first to find this review helpful
Helpful
Share
Repor","none
Be the first to find this review helpful
Helpful
Share
Repor",4.0,N/A,N/A,N/A
2019-11-20, Equipment Engineer,Hsinchu,"Former Employee, more than 3 years",Engineer,"Benefit high, members are smart
","Working hours long, can't relax during weekend
Advice to Management
Please hire more people, the manpower is usually not enough
Be the first to find this review helpful
Helpful
Share
Repor","Please hire more people, the manpower is usually not enough
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Agree
2019-11-08, RD Engineer,,Former Employee,good company to work with,"Sharing bonus is generous and performance-driven
","not applicable, very competitive company
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-11-05,Anonymous,,Current Employee,Technology Leader,"-Good salary in Taiwan
- Works on leading technology node
","- Primarily working language is management
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2019-10-28,Anonymous,Hsinchu,"Current Employee, more than 3 years","Overall, good company","- Money
- Well established culture and system
","- High pressure
- Skill can only fit in TSMC
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2019-10-26,Anonymous,Hsinchu,"Current Employee, more than 10 years",None,"P a i d , ok.
","Long working hours, promotion lacks.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Neutral
2019-10-22, Principal Engineer,,"Former Employee, more than 5 years",TSMC experience,"Bouns is not bad
Good management & teamwork culture
","Work time is long
Lots of meetings
Advice to Management
Good
Be the first to find this review helpful
Helpful
Share
Repor","Good
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2019-10-17,Anonymous,,Current Employee,good salary and stressful work,"Salary is not bad in Taiwan
","Work is not easy and stressful
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-10-07, R&D Engineer,"Albany, NY","Former Employee, more than 3 years","The longer you stay, the less chance you can get","Never layoff, a heaven for elders waiting for retirement
","for engineer level, salary is low and varies by quarter (because of a big portion in bonus), promotion opportunity is incredibly slim since there is no layoff at all
Advice to Management
start layoff please
Be the first to find this review helpful
Helpful
Share
Repor","start layoff please
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Disagree,Neutral
2019-09-28, Civil Engineer,"Tampa, FL","Current Employee, more than 3 years",Safety,"For 18th works new bluing.as RC add -forced engineer
","Safety engineer,supervisor,access engineer,risk assist,risk management
Advice to Management
Safety and supervisor
Be the first to find this review helpful
Helpful
Share
Repor","Safety and supervisor
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Agree,Agree,Agree
2019-09-28, Engineer,,Current Employee,tsmc employee review,"a very well salary in taiwan, higher than almost taiwan foundry
","not a balance of work and life
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-09-19, Manager,"Kent, WA","Former Employee, more than 5 years",Hell on earth,"Comp is ok, but lags other large companies in the US.
","Taiwanese style management is broken. Poor working environment. Cramming into an elevator with 20 other people in the morning. Cafeteria food that makes you sick every day. No parking if you don't get there by 7:30AM (nice way for the company to get you to come in early). You don't get to use your vacation days.

This entire system is broken. You should not come to TSMC if you have a decent job working in the states. I wouldn't recommend this place to my worst enemy. And also, they work hard to make sure that you can't leave the job (play interference with potential employers, cancel any days off so you can't go interview, etc).
Advice to Management
The problem is management and the hierarchical structure. While employees are crammed 20 to an elevator waiting for 30 minutes, management has 4 designated elevators for their use (that approximately a total of 20-30 people use). Rank designated parking lots, and all these other perks are nothing more than a ""I am better than you culture."" Stop with this bs.

The first step is to honestly just to care (just a little bit) about the employees. Let's start with that, ok?
1 person found this review helpful
Helpful
Share
Repor","The problem is management and the hierarchical structure. While employees are crammed 20 to an elevator waiting for 30 minutes, management has 4 designated elevators for their use (that approximately a total of 20-30 people use). Rank designated parking lots, and all these other perks are nothing more than a ""I am better than you culture."" Stop with this bs.

The first step is to honestly just to care (just a little bit) about the employees. Let's start with that, ok?
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Disagree,Neutral
2019-09-08, Junior Engineer,"Phoenix, AZ","Current Employee, more than 1 year","Good for make money, Bad for other things","Good pay (only in Taiwan)
","Focus too much in report
Political issue
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,Neutral
2019-09-04, R&D Engineer,,"Former Employee, more than 1 year",Highly stressed environment with limited career growth opportunities,"leading edge tech., relatively well pay and benefits (vacation)
","high stress, competitive work environment
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-08-31, Senior Software Engineer,Hsinchu,"Current Employee, more than 8 years",no,"good money in taiwan so far
","work overtime as normal, burn down quickly
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
