date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-07-11, Senior Systems Engineer,"Shanghai, Shanghai, Shanghai","Current Employee, more than 8 years","work life balance, respect","You have work life balance here.
","You don’t have enough challenges on further development.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-07-10, Software Developer,"Montreal, QC","Current Employee, more than 10 years",Big company,"Good culture, balance work and life
","re-org too often, salary not high
2 people found this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-07-10, IT Engineer,Managua,"Former Employee, more than 3 years",IT Engineer/Tester,"Recorte de Personal, por la situacion politica de Nicaragua.
","Ninguna, es una excelente empresa para trabajar
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-10, Solution Architect,"Brasília, Federal District, Federal District",Current Employee,Ericsson,"Flexible working place and international opportunities
","None that I know of .
Advice to Management
Keep on doing what you are doing.
Be the first to find this review helpful
Helpful
Share
Repor","Keep on doing what you are doing.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-07-10, Architect,"Gurgaon, Haryana, Haryana",Current Employee,architect at ericcson india..good company,"great work life balance and good life
","not good salary as compared to big four
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-09, Ops Manager,"Montreal, QC","Former Employee, more than 10 years",Ops Manager,"Workplace, Office Environment and People
","Cyclical, political, strong ties to Sweden
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-07-09, Solutions Architect,,"Current Employee, more than 3 years",Good,"Good work culture and policies
","As of now no comments
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-07-08, Software Engineer,Bangalore,"Current Employee, less than 1 year",Good place to work,"interview process was very smooth.
","no cons joined 1 month before
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-08, Integration Engineer,,Former Employee,Work-life at Ericsson,"Best infrastructure.
Work life balance. 
Best company if you only want money but if you want to gain knowledge then please don't join.
","They keep on changing your managers.
No work given.
Bad managerial experience.
Advice to Management
Should listen to employees and should understand strength and weakness of their employees.
Be the first to find this review helpful
Helpful
Share
Repor","Should listen to employees and should understand strength and weakness of their employees.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,Agree,N/A
2020-07-08, Integration Engineer,,Former Employee,Rewarding experience working at E///,"work-life balance at its best, opportunities to work internally
","Nothing so far, it has been great.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-07-08, Senior Software Engineer,,"Former Employee, more than 5 years",Great Place to work,"Great Place to work 
Competence Development is Great.
","Need to manage time effectively.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-07, Release Manager,Hyderābād,Current Employee,Senior Project Release and Cutover Lead,"Flexible, Confident, Ready to Learn,Drive, Focus
","could not find words for Cons
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-06, Product Development Manager,"Gurgaon, Haryana, Haryana",Former Employee,Excellent Company to work for in Telecom Industry. Great Place to Work,"- Fair salary
- Diversity
- Repect, Perceverence, Professionlism
","Turmoil in Strategy
Unstable Excecutive Management in BSS
Advice to Management
Bring stabilty in Strategy in OSS and BSS
Be the first to find this review helpful
Helpful
Share
Repor","Bring stabilty in Strategy in OSS and BSS
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-07-06,Anonymous,,Current Employee,very good profile,"excellent user interface of protocol
","some things worth mentioning denied
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-06, Software Developer,Istanbul,"Former Employee, less than 1 year",Good to work,"Learning opportunities are very high.
The work environment is nice. 
Colleagues are very supportive.
","Local management has some issues about holding employee in the company.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-04, Service Delivery Manager,,"Former Employee, more than 10 years",Good work life balance,"Good work life balance
Good project and client exp
","Career advancement is not fasttrack
Advice to Management
Looks for areas to sustain and grow talent
Be the first to find this review helpful
Helpful
Share
Repor","Looks for areas to sustain and grow talent
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-07-04, Customer Support Specialist,"Tehran, Tehran, Tehran","Current Employee, more than 1 year",Telecom Engineering,"Best telecom Company for telecom engineers
","really there is nothing to say
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-03, Project Manager,Calcutta,Current Employee,Does not care for Employee after project closure,"good when project is there
","Need to do politics to continue the job
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2020-07-03, MS,Santiago,"Current Employee, more than 3 years",Big old boat trying to maneuver through fast waters.,"Good salary and internal mobility.
","Network culture. IT is a given as discount not taken seriously.
Advice to Management
Spin off IT activities
Be the first to find this review helpful
Helpful
Share
Repor","Spin off IT activities
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,N/A,Neutral
2020-07-02, Line Manager,,"Former Employee, less than 1 year",Leading telco company... stuck in the past (AUS/NZ),"Cutting edge technology and world class project managers
","100% Autocratic leadership stuck in the pre-2000s
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Neutral,Neutral
2020-07-02, Senior Director,"San Jose, CA","Former Employee, more than 1 year",Mixed bag,"Good culture, team spirit, open environment
","Lack of drive and agility, slow, old school
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-01, Network Engineer,Noida,"Former Employee, more than 1 year",A good company for freshers,"Less pressure of work is there
","Learning not of much important due to monopoly of few g8ants
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Agree,Disagree
2020-07-01,Anonymous,Tor,"Former Employee, more than 3 years",Toro,"Great actually not lying holy moly
","Nothing because I am not even sur e
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Disagree,Disagree
2020-07-01, Sourcing Business Excellence Manager,"Gurgaon, Haryana, Haryana","Former Employee, more than 5 years",Best Employer I have worked for.. so far..,"Employee Friendly, Work life balance, Opportunity to learn and grow,
","I cannot think of any
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-01, Senior Researcher,"Stockholm, Stockholm, Stockholm","Current Employee, more than 3 years",Wishful but rigid,"Stable and safe work environment
","Complexity of the system dampens your energy. Disruption is not welcomed.
Advice to Management
Be equality and inclusion role models.
Be the first to find this review helpful
Helpful
Share
Repor","Be equality and inclusion role models.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-06-30, Lead Solution Architect,Chennai,Current Employee,Wonderfull Company to work,"Happy to Work in Ericsson
","Learning new things is purely depends on your own interest
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-29, Tower Technician,"Washington, DC","Current Employee, more than 1 year",Don't Come,"They pay you at least
","If your in the North Region tower field, I cannot stress the BS. Unfair treatment, racist management, lack of communication is very high. Since March I have been using my personal vehicle to get to sites. The sites a 3 hrs out of market. I have climbed 2 towers a day and still made a 3 hr trip to return home. NO HOTEL was offered!! Down in TX they scream SAFETY but in reality, the management just wants faster completions. I have been hit with 2 “reasonable suspicion” drug tests, in which I passed both. Honestly Ericsson is good for the money.
Advice to Management
None.
4 people found this review helpful
Helpful
Share
Repor","None.
4 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,Agree,Disagree
2020-06-29, Software Developer,Kista,"Former Employee, more than 1 year",Amaizing workplace,"Good benefits and an excellent place to develop your career!
","Can be a bit bureaucratic sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-27,Anonymous,,Current Employee,Engineer,"Lot of learnings,new technologies.good collegue
","No cons,everything is good and positive
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-06-27, Operational Excellence Manager,Lahore,"Current Employee, more than 10 years",Excellent employer,"Lots of emphasis on employee feedback
Work life balance 
Cutting edge technology related projects
Leading company in telecoms with lots of great history
","At times tough deadlines from customers cause overload
Too much offshoring in recent years
Advice to Management
Current management is doing the right thing. Company is back on track despite great odds.
Be the first to find this review helpful
Helpful
Share
Repor","Current management is doing the right thing. Company is back on track despite great odds.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Neutral
2020-06-27, Developer In Test,,Current Employee,Review,"job security is one of the advantages
","getting internships do not follow a kind of rule.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-26, Mechanical Design Engineer,Tallinn,"Former Employee, less than 1 year",Ericsson,"Good salary, friendly environment, on-site group activities
","Low technology level, slow development process
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-06-26, Cloud Support Engineer,,Current Employee,Great place to work and grow,"Lots of learning opportunities
Work with people all over the world
Travel opportunities
Flexible hours
Great work life balance
","Lots of meetings but I guess that's normal with a company this size
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-25, Software Engineer,Noida,"Former Employee, more than 1 year",Nice Work Cukuret,"Cultural activities , Learning portal , Assistance from leads
","Work load can be very high sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-25, SSI,Calcutta,"Former Employee, more than 8 years",Good,"Maintain a Good work life balance.
","should be more inclusive within the company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-06-25, Finance Specialist,Madrid,"Former Employee, more than 10 years",Good place to work,"Strong corporate culture and values
","High level of burocracy and politics
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-24, Senior Telecom Engineer,Kurukshetra,Former Employee,No Job security,"For on roll thing slightly better then outsource
","No job security for outsource .
Can be release without any pre notice
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-06-24, Python Developer,"Austin, TX","Current Employee, more than 1 year",Totally recommended,"Amazing company culture values at Ericsson.
","I don't really see any cons at Ericsson.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-24, Senior Software Engineer,Bangalore,Current Employee,Good place to work with,"Flexibility, wfh for women employees
","No new technology learnt till now. Sometimes ut feels repititive task
Advice to Management
Can we have more focus on technology growth in project wise also
Be the first to find this review helpful
Helpful
Share
Repor","Can we have more focus on technology growth in project wise also
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2020-06-24, Senior Software Engineer,Chennai,"Current Employee, more than 5 years",Good Place to Work,"Food Coupons, Leaves, Work Life Balance is better in some teams
","Pay doesnt increase after you join, your juniors who joined later might earn more than you. Learning is dependent on team, Some teams stretch too much and your personal time is lost.
Advice to Management
You guys are doing great, keep up the good work
Be the first to find this review helpful
Helpful
Share
Repor","You guys are doing great, keep up the good work
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-06-23, Specialist,Noida,"Former Employee, more than 8 years",Private Job Experiences,"Good company to work with
","office politics, no appreciation for work
Advice to Management
360 review mechanism
Be the first to find this review helpful
Helpful
Share
Repor","360 review mechanism
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Neutral,Neutral
2020-06-23, Senior Software Engineer,Istanbul,"Former Employee, more than 3 years",Good place to work,"Work and life balance, company culture
","Long travels, long project duration
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-22, RAN Engineer,Noida,"Former Employee, more than 1 year",Great place to work,"good team management and work culture.
","while working in Ericsson i do not find any serious issues
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,N/A
2020-06-22, Principal Systems Engineer,"Ottawa, ON",Current Employee,Recommend,"good environment with good salary
","Tight deadlines and extra effort in testing
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-22, Software Engineer,"Stockholm, Stockholm, Stockholm","Current Employee, more than 3 years",It has lots of potential,"A lot of different activities that you can choose and develop competence on. Chances to rotate and get to know other areas, products and ways of working.
","Silo culture, thick layer of internal and opaque politics. Mid-level management is horrible at taking decisions. Some people act as guardians of information.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-06-21, Spoc,"Gurgaon, Haryana, Haryana","Former Employee, more than 3 years",Nt good,"Work life balance
No work pressure
Quite easy to get hired
","Not a good pay master
Only talk about automation but instead has a very 3rd class process
Believes in converting a 2 min thing to 15 min thing.
Full of butterers.. like any other place
No retention policy
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,N/A,N/A
2020-06-21, Senior ASIC Design Engineer,"Austin, TX","Current Employee, more than 1 year",good to average vibe,"awesome benefits. 32 vacation days
","more interesting projects please. give more value on technical expertise than politics
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-06-20, Senior Engineer,Calcutta,Current Employee,most worthy,"Honestly working with most creative ideas
","more trustful and confidential with super Manpower group
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-19, Exchange Administrator,Chennai,Former Employee,Friendly Envirinment,"Friendly Environment
Salary will be credited on time
Lot of things we can learn
Multiple projects
","Salary hikes are less
Management will not consider the hard working peoples
Advice to Management
Please give opportunities to the good working peoples
Be the first to find this review helpful
Helpful
Share
Repor","Please give opportunities to the good working peoples
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2020-06-19, Field Maintenance Engineer,Mumbai,"Current Employee, more than 1 year",It has been a succesdful journey throughout the company,"work environment is good, colleagues are friendly
","none so far in the company
Advice to Management
pay more please
Be the first to find this review helpful
Helpful
Share
Repor","pay more please
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2020-06-18, Senior RPA Developer,Calcutta,Current Employee,Poor leadership team,"You will get a chance to learn from some of the good training that has been scheduled on the quarterly basis . work from home , less micro management . In kolkata location , its like no work only gossip and time pass . So if you are in your 40s then you can enjoy here
","ahh!! 1) Politics (disastrous)
 2) leadership people think that they own everyone .
 3) work credit will only be given to manager or lead . 
 4) very low salary hike but they have the budget to party on 5 star hotels 
5) My entire batch resigned within 2 years (mostly boys) I survived 3+ years due to patience . I don't know but every new joinee specially boys are considered as threat to managers and lead they start bullying them.
6)All show no go : Big PPT slides , even bigger roadmap but in reality they don't know where to start
7) unprofessional attitude of seniors : one who offers cigrattes or biryani usually get an edge over any hardworking employee
8) They will make you believe you are worthless
9) For shift allowances and holiday payout : Employess are fighting among themselves like rats and dogs

In short , If you really want to learn and grow and build a strong carrier never join Ericsson's kolkata location . Even if you have already done the mistake , build up your domain , make a strong CV and leave!!!
Advice to Management
Bring some people who actually know how to use the technical resources for delivery . I have seen test engineer getting hired as automation implementation lead
1 person found this review helpful
Helpful
Share
Repor","Bring some people who actually know how to use the technical resources for delivery . I have seen test engineer getting hired as automation implementation lead
1 person found this review helpful
Helpful
Share
Repor",1.0,Disagree,Agree,Neutral
2020-06-17,Anonymous,Taipei,"Former Employee, more than 8 years",Fair environment but occasion layoffs,"Nice working environment, great team, fair pay
","Remote location, occasionally layoffs, cumbersome ways of working
Advice to Management
Acceleration for change
Be the first to find this review helpful
Helpful
Share
Repor","Acceleration for change
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-06-17, Engineer,Noida,"Current Employee, more than 1 year",Good place to work,"Good in the working environment and good benefits
","No salary hike with a maximum hike of 10%
Advice to Management
No advice
Be the first to find this review helpful
Helpful
Share
Repor","No advice
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Neutral
2020-06-16, Managing Director,,Former Employee,Awesome place to work,"Great environment, friendly colleagues, top technology
","management issues with no clear vision
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-16,Anonymous,Chennai,"Former Employee, more than 8 years",Great work place,"Its a best place to work and also grow in your career.
","There are few which are not worth mentioning .
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-15, Software Engineer,Athlone,"Current Employee, more than 5 years",No grow here,"Great people in some places
Canteen
","Salary is related with a table, not with your work
Flexi hours and wfh is not welcome (asked cause really needed once in 4 years, never ever again)
Very bad management
Very bad to grow your knowledge and experience
Not a people focus company
Advice to Management
Really take in account the feedback from the teams
2 people found this review helpful
Helpful
Share
Repor","Really take in account the feedback from the teams
2 people found this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,N/A
2020-06-15, Senior Engineer,Noida,"Current Employee, more than 1 year",Organisation where employee centricity is the focus,"- Employee-centric
- Approach towards 'always learning'
- Good exposure
","- Work from home policies varies from team to team
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-13, ICT Engineer,"Gurgaon, Haryana, Haryana","Former Employee, more than 1 year",nice place to work,"great work-life balance, friendly working environment, supportive team.
","salary increments below industry standards
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-06-13, Software Designer,Gothenburg,"Current Employee, more than 3 years",Great company to work at,"Great place to work at. Great work-life balance
","From my perspective it has no cons.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-06-11, Procurement Manager,"Plano, TX","Current Employee, more than 10 years",Global Company,"Good benefits and global opportunities
","Movement can be limited by leaders
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-06-11, Senior Solutions Architect,,"Current Employee, more than 10 years",Great place to work,"Diversity , professionalism and empowerment.
","You need to choose your manager before your job
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-11, Software Developer,Istanbul,"Current Employee, more than 3 years",Great Culture,"Great working enviroment.
Great work culture.
","Salary is not competitive.
Technology is old.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,N/A
2020-06-10, Senior Solutions Architect,"Dublin, Dublin","Current Employee, more than 8 years","Technology Consulting, SDN, NFV,Cloud, IP & Telecom",,"lting, SDN, NFV,Cloud, IP & Telecom
10 June 2020 - Senior Solutions Architect in Dublin, Dublin
Recommend
CEO Approval
Business Outlook
Pros
multicultural environment, present in over 100 countries
Cons
Globe-Trotting, always on the move
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-06-10, Telecom Engineer,Calcutta,Current Employee,Not a good Company for Job,"Good Work life Balance and salary
","Huge Layoff when mkt getting Down
Advice to Management
Don't Layoff Employee as its your actual asset
Be the first to find this review helpful
Helpful
Share
Repor","Don't Layoff Employee as its your actual asset
Be the first to find this review helpful
Helpful
Share
Repor",1.0,Disagree,N/A,Agree
2020-06-08, Solutions Consultant,Noida,"Former Employee, more than 1 year",Great place to work,,"ltant in Noida
Recommend
CEO Approval
Business Outlook
Pros
Work life balance
Perks
Activities & parties for you and your family.
You will get good expsure to work with worlds leading telecom operators.
Quality implementations of IT services, learning opportunities
Process driven
Cons
During financial crises sone employee were laid off.
Advice to Management
Management is good. They need to focus on saving costs instead of employee laying off in financial crisis.
Be the first to find this review helpful
Helpful
Share
Repor","Management is good. They need to focus on saving costs instead of employee laying off in financial crisis.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-06-08, Network Engineer,"Gurgaon, Haryana, Haryana",Current Employee,Nice,"You can polish your technical skills
","Slow growth in terms of salary
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Disagree,Neutral,Agree
2020-06-07, Engineer,"Gurgaon, Haryana, Haryana","Former Employee, more than 1 year",I have been working here Full time on the third party payroll,"This is an MNC company so the environment is good.
","If you are on the other company payroll you will not get Ericsson policies, even you are working harder than the other employee. Like you will not get allowances on time even you are working in night shifts and forget allowances for evening shifts or public holidays.
Advice to Management
Management should provide public holiday allowances to every employee if he is working on public holidays like Holi, Diwali, etc.
Be the first to find this review helpful
Helpful
Share
Repor","Management should provide public holiday allowances to every employee if he is working on public holidays like Holi, Diwali, etc.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,N/A,Agree
2020-06-07, Researcher,,"Current Employee, more than 3 years",Ambitious plans but still building the team and culture to get there,"Self-driven culture, rewards initiative, European standard time off and benefits. But research tends to do everything from applied research to engineering to strategy, technology communication and even marketing-type stuff.
","Some teams are unstructured and the job-role can be very complex. Pay not at market standard.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2020-06-06, Senior Engineer,,Former Employee,Former Ericsson,"Great place to learn Technology
","Career growth is not that good
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-06-06, Solution Integrator,Noida,"Former Employee, more than 3 years",Good work-life balance,"Work-Life balance.
Company culture is engaging
","Some of the technologies are obsolete
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-06-04, Senior Project Manager,Milan,"Current Employee, more than 10 years",Good !,"Fantastic opportunity to work worldwide and with different culture
","Sometimes decision chain is too long
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-06-03, Product Owner,New Delhi,"Current Employee, more than 10 years",Communication is a basic human need!,"Great Work Culture.
Latest Technologies and trends.
","None. Apart from too less handholding for freshers.
Advice to Management
Be more agile everyday.
Be the first to find this review helpful
Helpful
Share
Repor","Be more agile everyday.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-06-02, RF Engineer,"Surrey, BC",Former Employee,best place to work,"work life balance.
career growth
multicultural environment
","less appraisal
nowadays less onsite opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-02, Senior Data Scientist,Gothenburg,"Current Employee, more than 8 years",Very good,"Life work balance is great
","The salary is lower compared to other companies
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-06-02, Senior RF Engineer,Noida,"Current Employee, less than 1 year",Sr. RF Engineer,"Good company for work till now.
","Good company for work till now. not to join off role.
Advice to Management
nothing.
Be the first to find this review helpful
Helpful
Share
Repor","nothing.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,N/A
2020-06-02, Senior Software Developer,"Gurgaon, Haryana, Haryana","Former Employee, more than 1 year",Awesome Company !!!,"Projects are good.
Onsite. lots of onsite
Work Life Balance
Work From Home
Cab Facility
Food. Meal Coupons
","Product quality can be more improved.

Else you are doing grt job. Awesome.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2020-06-02, Unit Administrator,,"Current Employee, more than 3 years",5years experience in Human Resource/ Administrator,"flexibility, good working environment, Work life balance
","Growth, Recognition, Learning opportunity, Benifits
Advice to Management
Learning opportunity for non technical employees , Equal career opportunity for all employee, Benefits to all the grade employees as they are equally working for the organization. performance measurement of all off role employees and onroll employees.
Be the first to find this review helpful
Helpful
Share
Repor","Learning opportunity for non technical employees , Equal career opportunity for all employee, Benefits to all the grade employees as they are equally working for the organization. performance measurement of all off role employees and onroll employees.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,N/A,N/A,N/A
2020-06-01, Account Manager SMB,"Dublin, Dublin","Current Employee, more than 3 years",Excellent,"good work environment and culture and flexibity
","low salary and hike , no career growth and development
Advice to Management
No
Be the first to find this review helpful
Helpful
Share
Repor","No
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-06-01, Data Analyst,Bucharest,"Former Employee, more than 1 year",Good workplace,"-Work independence;Good atmosphere;Motivated salary package; Useful online training;
","-Multitude changes regarding projects assignments;
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-06-01, RF Network Engineer,Indore,Current Employee,Great Company,"Well Process to handle various tasks
","Lots of Deliveries on individuals
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-01, Software Engineer,Zagreb,"Current Employee, more than 1 year",Could be a lot better,"positive atmosphere, peer programming. great life/work balance
","there is no opportunity to develop as a software engineer. a lot of copy pasted code. you could end up maintaining someone elses garbage code. pay is low and management is not so good
Advice to Management
start appreciating your employees that actually have the drive and passion about the work
1 person found this review helpful
Helpful
Share
Repor","start appreciating your employees that actually have the drive and passion about the work
1 person found this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,Neutral
2020-06-01, Engineer,,Former Employee,Engineer,"Flexible timings, , cafeteria, team bonding, work culture
","Growth, stagnant in same profile
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-06-01, Engineer,Noida,Current Employee,NA,"Great work culture and great
","None so far just joined
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-06-01, IT Senior Specialist,Bucharest,"Current Employee, more than 10 years",an entire recruitment process,"best company, many facilities, health insurance
","The HR department is a bit rigid or inflexible
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2020-06-01, Senior Software Engineer,,Former Employee,Good company,"Multiple project opportunities to work upon
","Nothing as such from that perspective
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-05-31, Manager,New Delhi,"Current Employee, more than 5 years",Great Place to Work,"Continuous Learning and Growth for individual and organization success
","Telecom Industry which is more dynamic
Advice to Management
Continue invest in people to do their best
Be the first to find this review helpful
Helpful
Share
Repor","Continue invest in people to do their best
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-05-31, Solutions Architect,,"Former Employee, more than 5 years",Not a Software Company,"Excellent telecommunications company with very attractive benefits. Leader in mobile radio equipment.
","Not a software company yet. Very large company, but centrally controlled from Sweden. Company-wide global decisions are made that affect all business units equally, whether it makes sense to those units or not. Constant restructuring results in almost yearly layoffs.
Advice to Management
Think your acquisitions more carefully. Stop the constant restructuring insanity. Listen to your business units particular needs.
Be the first to find this review helpful
Helpful
Share
Repor","Think your acquisitions more carefully. Stop the constant restructuring insanity. Listen to your business units particular needs.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-05-31, IT Analyst,Istanbul,"Former Employee, more than 5 years",Perfect workplace,"They have excellent workplaces, managers who do not deserve anybody's right.
","If they could persuade me to work for another 5 years.
Advice to Management
Excellent company that I actively worked for 5 years. It is a company that everyone who enters this sector should work on behalf of information technologies. If I could return, I would start again tomorrow morning. I advise.
Be the first to find this review helpful
Helpful
Share
Repor","Excellent company that I actively worked for 5 years. It is a company that everyone who enters this sector should work on behalf of information technologies. If I could return, I would start again tomorrow morning. I advise.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-05-30, Database Administrator,"Gurgaon, Haryana, Haryana",Current Employee,Ericsson is good company to work for.,"- Engaged Management. 
- Customer Focused 
- Industry standard benefits.
","- If you are starting from bottom it will take you long time to reach the top even if you are skilled in the mid. Specially for your compensation.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-05-29, Solutions Engineer,,"Former Employee, more than 3 years",Solution Engineer,"Flexible work hours and excellent management
","Night shifts and stretched working hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-05-28, Project Manager,"Stockholm, Stockholm, Stockholm",Former Employee,Great place,"Great employeer
Travel
Fantastic projects and products
","Decision making was slow
Processes overly used
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
