date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-08-05, Apple Retail Specialist,"Newark, DE","Current Employee, more than 3 years","Great Job, good benefits","Great atmosphere, Very diversity, flexible schedules
","Not much room for growth
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-05, Specialist,"London, England, England",Former Employee,Review,"Benefits, Experience, Training, Support, Good
","- Fake Happy Culture
- Target Driven
Advice to Management
do better.
Be the first to find this review helpful
Helpful
Share
Repor","do better.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2020-08-05, Mac+ Advisor AHA,Cork,"Former Employee, more than 3 years",AHA Advisor review,"Work from home
All equipment provided
Good salary for the work
Good people on your team
Management can be very flexible and understanding
","Micro management constantly
Booking time off is not guaranteed when you need it
Shift work is for three months at a time, if you get a bad shift you are stuck for a long time on it
Reviews can be sent in from disgruntled customers that might have nothing to do with you
Advice to Management
Change the shift work
1 person found this review helpful
Helpful
Share
Repor","Change the shift work
1 person found this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2020-08-05, Apple Genius,Sydney,Current Employee,Great,"Great culture and make friends
","None that i think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Disagree,Neutral
2020-08-05, Specialist,,Current Employee,Great place to work,"Respectful, diverse, embracing environment. You can thrive by doing your own thing while following what they say.
","Some of the people are unappreciative - a lot of jealousy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-05,Anonymous,,Former Employee,nice company,"they are very nice company
","some people are not nice
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-05, Software Engineer,,Current Employee,It’s okay most of the time,"I really like it alot and it’s fun
","It’s okay most of the tome
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-04, Ops Specialist,"Seattle, WA","Current Employee, more than 1 year",Good benefits for employee,"Great Benefits and love the culture of feedback.
","Schedule always changed and always work more than 30 hours a week.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2020-08-04, Apple Genius,,"Current Employee, more than 3 years",Apple Store Genius,"The people
Benefits
The employee stock program
RTO’s
","Fast paced
High stress
Micromanaging
Quick turn over
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-08-04, Genius Administrative,"Brighton, England, England",Current Employee,Good Benefits,"Amazing Team and great benefits
","Not a lot of room for long term progression in some roles.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-04, Technical Specialist,Paris,"Current Employee, more than 3 years",Nice student job,"Flexible, stable work with good training and colleagues
","Store shifts, low pay for such a stressful job, no commission or bonuses
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-03, Specialist,"Berkeley, CA","Current Employee, more than 1 year",I love Apple,"1. This company truly cares about its customers 
2. It teaches you skills that you can apply in your personal life as well
3. Great benefits 
4. You are always learning 
5. Everyone is willing to help you
","I love everything about Apple
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-03, Technical Expert,"Burnaby, BC","Former Employee, more than 5 years",Great Intro job to tech support and for students,"Well laid out career path
","Mall hours, monotony in tasks
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-08-03, IOS Technical Support Advisor,Cork,"Current Employee, more than 1 year",Good,"Good job overall. Good benefits
","Not much honestly. Good for job level
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-03, Engineering Manager,"Cupertino, CA",Former Employee,"Secret, cut throat culture and mediocre AI","Compensation, brand on CV later, and that is it unfortunately
","Everything else, this place is a nightmore
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Disagree,Agree
2020-08-02, Mac Genius,,Current Employee,Good,"Very good all people Great
","No cons at all apple
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-08-02, Operations Specialist,,Current Employee,Operations,"this is a Great place to work
","there is minimal customer facing.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-08-01, Sales Specialist,,"Former Employee, less than 1 year",Great job,"Very supportive
goal oriented
great environment
great co workers
","Not always flexible hours or time off
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-07-31, Technical Support Advisor,"Arlington, TX","Current Employee, more than 1 year",Great company culture and wfh benefits,"Great company culture everyone is super friendly and wants to see you succeed
","The job can be monotonous. I find myself getting tired of dealing with customers
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-31, ASC,"Miami, FL","Current Employee, more than 10 years","Good company, lots of downfalls many upsides but overall a good place to start","stock, vacation, benefits and sick time
","No work life balance, no room to grow
Advice to Management
Pay attention to what employees say surveys go out, no one listens. They waste alot of great talent...then the most talented leave
Be the first to find this review helpful
Helpful
Share
Repor","Pay attention to what employees say surveys go out, no one listens. They waste alot of great talent...then the most talented leave
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,Agree,Agree
2020-07-31, Sales Specialist,"Edinburgh, Scotland, Scotland",Former Employee,Specialist,"Gd environment, great working culture, great team
","No, is hard to think about it
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-31, Product Zone Specialist,,"Former Employee, more than 3 years",amazing,"great pay fun place to work
","a lot of politics with management
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-31, Genius,"Boston, MA","Current Employee, more than 5 years",Awesome place to learn and grow,"Once you’re in, you have access to tons of opportunities to grow your skills and experience different rolls.
","Retail means no set schedules and working outside of 9-5 hours.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-31, Corporate Recruiter,"Elk Grove, CA","Former Employee, more than 5 years",Outstanding Company to work for,"The people you work with, ability to grow/advance, compensation, and benefits! This was the best job that I have had in my 25 year work history!
","Wish my time working for the company had been longer
Advice to Management
Keep innovating and doing making an impact.
Be the first to find this review helpful
Helpful
Share
Repor","Keep innovating and doing making an impact.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-07-31, Technical Specialist,"Towson, MD",Current Employee,Great support team - Good benefits,"Benefits/Employee Discounts
Employees are supportive, and care about one team.
","None that I can think of yet.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-31, Software Engineer,,Former Employee,Great place to start my career,"Amazing people that really care about you
","Long hours tend to make one tired
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-31, IOS Technical Support Advisor,Cork,Former Employee,Excellent Employer,"Apple offers a thorough preparation to employees and values people skills and life experience.
","GDPR and customer confidentiality rules make an advisors job challenging.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-31, Specialist,Brisbane,"Current Employee, less than 1 year",Decent part-time job but dead end if you want either a challenge or a career,"no stress, everyone is nice
","everyone is fake and overly nice, poor scheduling of shifts that is inconvenient. Every employee has their head in the sand about where the products are made and they think somehow its the best company in the world and conveniently overlook the sweatshops. Like fair enough thats capitalism but don't lie to yourself.
1 person found this review helpful
Helpful
Share
Repor",,4.0,Agree,Disagree,Agree
2020-07-31, Customer Relation Advisor,Singapore,Current Employee,5 star good work environment,"Looking for big platform perform myself
","Very good life and work balance
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-30, Apple Expert,"Philadelphia, PA","Former Employee, more than 1 year",Apple Expert,"Employees are nice. Great job if you are looking at part time with school. But be warned that going to school and working roughly 20hrs a week and no weekends can be tough. If you can handle stress of school and work I would highly recommend going for it. Looks great on the resume and sparks the convo even if it doesnt relate to what you are going for.
","Customers can be very tough to handle... Moving from retail to corp is very difficult but is possible. They offer ""internships"" for retail workers but you have to be full time to qualify and does not mean you will get the corp job in the end. Easy to become satisfied and some people lose the drive to move up for a promotion.
Advice to Management
Keep up the good work, where I worked they were amazing. Not all stores are the same but keep options open. If you don't look after your employees they will find someone that will.
Be the first to find this review helpful
Helpful
Share
Repor","Keep up the good work, where I worked they were amazing. Not all stores are the same but keep options open. If you don't look after your employees they will find someone that will.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-07-30, Technical Specialist,"Riverside, CA","Current Employee, more than 1 year",Great,"Great culture and values, wonderful team of people who do their utmost to live up to them.
","Demands high competence and commitment to success.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-30, Apple At Home Advisor,"Chicago, IL","Current Employee, more than 5 years",Good and Bad,"Friendly and reliable colleagues 

Plenty of growth potential
","6 month rotating schedules are not ideal
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-07-30, Lead Genius,"Montreal, QC","Current Employee, more than 5 years",great company,"great culture and values for all
","local management is full of nepotism
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Disagree
2020-07-30, Team Manager,"Austin, TX","Current Employee, more than 10 years",Excellent Place to Work But Poor Senior Leadership(AppleCare),"Amazing people to work with. Great culture. Great benefits. Overall an amazing place to work
","Poor senior leadership within AppleCare resulting in poor overall performance.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-30, IOS Tier I Advisor,"Houston, TX","Current Employee, more than 1 year",Great Part time job,"- Flexibility with schedule 
- Good pay
","- Team bonding since it is at home
- Very busy during holidays
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-29, Specialist,"London, England, England","Current Employee, more than 1 year",Part time Student job,"- Job security 
- Healthcare and Dental cover
- Discount on Apple products
","- Extremely difficult to get to a management position from an entry level role
Advice to Management
Sometimes a lot of favouritism happens
Be the first to find this review helpful
Helpful
Share
Repor","Sometimes a lot of favouritism happens
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,N/A
2020-07-29, Senior Technical Support,Cork,"Former Employee, more than 3 years",Great place to work,"Good pay and plenty of resources to help
","Micromanagement & few opportunities for advancement
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-29, Apple Genius,,Former Employee,"Rewarding, engaging, relentless","Fast paced and get to work with some amazing people.
","Relentless work load an management could be opaque.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-29, Product Manager,"San Francisco, CA","Current Employee, more than 3 years",Great place to work,"Good pay and decent hours
","Hard to get ahold of upper mangement
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-29, California,"San Francisco, CA",Current Employee,..,"You will have the opportunity to make the best products in the world.
","Why is the canteen not free?
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-29,Anonymous,"Dublin, Dublin",Current Employee,Xxxx,"All of it no complaints
","Nothing at all good experience
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-28, Apple Genius,Carrigaline,Current Employee,Very good,"Timing is very bad though
","No cons there actually I believe
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Disagree
2020-07-28, IT Engineer,"Sunnyvale, CA",Current Employee,Good,"Good pay and good team
","Offshore model and excessive hours of work
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Agree,Agree
2020-07-28," Director, Customer Support","San Francisco, CA",Current Employee,Awesome company,"People, process, products all well done
","Some of the work life balance could be better
2 people found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-28, Apple Retail Specialist,"Houston, TX","Current Employee, more than 3 years",its alright,"made a lot of lasting friends ships 
learned how to speak to customers 
learned about customer service and why apple is so successful
","management has favorites
hard work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-28, Business and Education Advisor,"Troy, MI","Current Employee, more than 5 years",Apple Advisor,"Work from home 100 percent
","Lack of social interaction with peers
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2020-07-27, Technical Analyst,Sydney,"Former Employee, more than 3 years",Miss Apple but limited careers opportunities,"Love the benefits and the people
","Management can be better at Apple
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-27, Siri Grading Analyst,Hyderābād,"Current Employee, more than 1 year",Excellent,"Excellent work culture, Motivating people
","No cons. I truly enjoy working here.
6 people found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-27, AppleCare Senior Advisor,,"Former Employee, more than 1 year","Great Culture, Lots of Benefits","Although I got moved around to multiple different teams, I had multiple managers that had a positive lasting impact on me. They genuinely wanted to help me succeed and move up. Plus, the benefits were nice (insurance, stock program, discounts, etc)
","Because the company is so huge and has the best talent, moving up is very challenging
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-27, Genius,"Bellevue, WA","Current Employee, more than 1 year",Best retail job you could ask for,"The leadership in this company is amazing, and as far as retail jobs go you can't beat it. Pay is competitive, benefits are pretty good, product discounts are fantastic and the ESPP definitely helps with salary.
","Unfortunately, it's still retail - customers can be challenging to work with, and there's a high level of engagement required on the daily. This isn't a job for people who like to coast.
1 person found this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-27, Software Engineer,,Former Employee,Its ok,"Great environment and great people around you
","Lots of stress... Worked 24 hours a day at sometimes
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2020-07-27, Full Stack Engineer,"Sunnyvale, CA","Current Employee, more than 1 year",good pay but extra work load required,"good working environment and working activities even during WFH session
","workload overflows all the time, but I think it's just for my team not in general.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-07-27, Specialist,"Danbury, CT",Former Employee,Great company,"Great culture, flexible management, good discounts
","Typical retail cons, can't take weekends off
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-27, Machine Learning Scientist,"Cupertino, CA",Former Employee,Forward-thinking but tired,"Great team, great manager, great campus
","Lunch should be free, please
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-27, Technical Program Manager,Taipei,Current Employee,Good,"good company for mobile phone
","no cons for this good company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-27, Operation Specialist,"Miami, FL","Former Employee, more than 3 years",One of the better retail jobs.,"Good pay for a retail job.
","Cult-like atmosphere you constantly have to take with a grain of salt.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2020-07-26, Sales Specialist,"Southlake, TX","Former Employee, less than 1 year","Great work environment, great lessons learned!","The athmosphere, the people, the core values
","Can be hard to move up depending
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-26, Senior Manager,"New York, NY","Former Employee, more than 5 years",Great company,"Great people, company that cares for its employees.
","High demand and ever changing expectations.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-26, Customer Service Representative,"Buffalo, NY","Former Employee, less than 1 year",Apple Representative,"Nice team mates and co workers
","Takes too much time and attention
Advice to Management
Great Company
Be the first to find this review helpful
Helpful
Share
Repor","Great Company
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Neutral,Neutral
2020-07-26,Anonymous,,Current Employee,Apple Expert,"Management. Benefits. Pay. Company. Vacation.
","Retail hours. Busy weekends. No pto for part timers.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-26, Sales Associate,"Zürich, Zürich",Former Employee,Apple Retail,"A nice and friendly team at an busy place for B2C services.
","High inflation of the title manager and a less motivation for changes.
Advice to Management
Listen more to the needs and problems of your team
Be the first to find this review helpful
Helpful
Share
Repor","Listen more to the needs and problems of your team
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2020-07-25, Security Specialist,"Cupertino, CA","Current Employee, less than 1 year",I love this job!,"Extra hours always available
Comfortable work environment
","I have nothing bad to say about this position
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-25, Sales Associate,"London, England, England",Former Employee,Great,"Love the management and flexibility around work
","Pay could be better across all areas as very busy
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-25, Data Analyst,"Cupertino, CA","Former Employee, more than 3 years","Great colleagues, rough culture","Decent pay
Great products and impact
Smart, accomplished employees
Looks good on resume
","Messy planning and dev cycles
No work life balance
Culture of secrecy hurts collaboration
Often inept, untrained management
Meager perks
Advice to Management
Implement more processes and transparency
Be the first to find this review helpful
Helpful
Share
Repor","Implement more processes and transparency
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Agree
2020-07-25, Music Programmer,Ciudad de Mexico,"Former Employee, more than 5 years",Best place to work.,"Great people, great company, great products.
","Low mobility inside the company.
Advice to Management
Be more mindful of how ""local culture"" messes up company culture.
Be the first to find this review helpful
Helpful
Share
Repor","Be more mindful of how ""local culture"" messes up company culture.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2020-07-24, Delivery Driver,"Hatfield, East of England, England, England","Current Employee, less than 1 year",Job,"Weekend overtime rate paid good
","Non cant think if any
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-24, Product Design Engineer,"Cupertino, CA","Current Employee, more than 3 years",the best place to do product design,"intelligent and experienced coworkers, practically unlimited budget for prototyping, willing to push boundaries
","poor work/life balance, excessive china calls
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-23, Specialist,"Los Gatos, CA",Former Employee,Good workplace,"Definate oppertunites for personal growth
","lots of work politics and
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-23, Specialist,"New York, NY","Former Employee, more than 1 year",Great job for college students,"You get great benefits like discounts on their products.
","If you work for retail you'll have to stand all day.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-23, Apple Family Room Specialist,,Former Employee,Good,"Staff was supportive, coworkers were nice
","Maintaining time and productivity levels could be stressful
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-23, Specialist,"Charlotte, NC","Former Employee, more than 3 years",Great experience,"Great work environment and benefits
","Pay is alright, seems like, with a company with almost 1 trillion in the bank, they could pay better.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-22, Apple Retail Specialist,Singapore,Current Employee,Great location and people.,"Long Term prospects as an employee
","Many talented and professional people is very competitive .
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-22, Business Analyst,,Current Employee,Work Hard and You’ll Be Rewarded,"Competitive pay and benefits, culture, connections, small teams in large organization
","None that I have found
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-22, Technical Expert,"Baltimore, MD","Current Employee, more than 1 year",No Complaints,"Fair pay, very flexible, lots of benefits
","no weekends off and angry customers
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-22, Specialist,,"Current Employee, more than 1 year","Good Benefits, Great Culture","- Good Benefits
- Nice Conditions
","- Low Pay
- Repetitive
- Not much growth
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Neutral
2020-07-22, Expert,"London, England, England","Former Employee, more than 8 years",Terrible,"Customers, discount, food on launches
","Staff, stock locking program, managment
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,Disagree,Disagree,Disagree
2020-07-21, Genius,Sydney,"Former Employee, more than 8 years",One of the best jobs I ever had.,"They truly take care of their people and the direction from the top of the company all the way down is top tier.
","Working Apple retail can be a very demanding job. The sheer volume of customers that visit the stores is overwhelming at times and the Genius bar is almost always packed to the brim with people needing assistance.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-21, Industrial Engineer,"Los Angeles, CA","Former Employee, more than 3 years",Great work environment,"Great career opportunities and coworkers
","Too many hours and stressful days
Advice to Management
No
Be the first to find this review helpful
Helpful
Share
Repor","No
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2020-07-21, Engineering Program Manager,"Cupertino, CA","Current Employee, more than 3 years","Great Company, a lot of innovation","Great Company, a lot of innovation
","Slow to make decisions, too much over communication
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-21, Technical Specialist,"Solihull, England, England","Former Employee, less than 1 year",Great job,"Great benefits
Management very supportive at my store
Decent pay
","Can't take on more hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-21, Technical Expert,"Glasgow, Scotland, Scotland","Current Employee, more than 1 year","Great place to work, development opportunities","- Great pay, benefits and hours
- Good opportunities to develop 
- Friendly staff
","- Working weekends
- Cliques with some staff
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-20, Intern,Sydney,Current Employee,"Brilliant working environment, poor career progression. Good benefits.","Benefits, working culture, environmental values. Work life balance.
","Salaries for entry level positions. Poor career development opportunities
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-20, Technical Advisor,"Columbus, OH","Current Employee, more than 5 years",The honest truth,"Awesome benefits and company culture. l would love my job in another role
","Being a technical advisor is mentally draining! Management should change schedules to reduce stress
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2020-07-20, Specialist,Hong Kong,"Former Employee, less than 1 year",Cult culture,"Good benefits, esp if you have a family. nice colleagues, people are nice in generally. There is no such hard time during work.
","Cult and brain washing culture. If apple is a good brand, u don’t need to spend days and nights to convince your staff that it is one. The brain washing culture is too much, it’s more like a cult somhow. Specialist has no future, the job duty is meaningless unless u are a big fan of apple or technical stuff but it is a stable job. You learn everything in a month. The hr is the worst, the handleing before/ during/ after employment is also a big mess.
Advice to Management
Asian working culture is deep inside in hk apple. Pretend not to care about the sales but deep down still cares a lot on numbers (apple care).
Be the first to find this review helpful
Helpful
Share
Repor","Asian working culture is deep inside in hk apple. Pretend not to care about the sales but deep down still cares a lot on numbers (apple care).
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Neutral,Disagree
2020-07-20, Product Specialist,"San Francisco, CA",Former Employee,Good company to work at,"Lots of benefits, even as a Part-Time employee. 
Management cares about the people
Solidarity between colleagues
","Long work hours, otherwise a solid company
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-20, Apple Genius,"San Jose, CA",Former Employee,Good morals,"Great people, okay benefits overall
","Office politics can’t be avoided
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-20, Specialist,,"Former Employee, more than 1 year",Great company,"Great work environment, awesome culture. Loved working here
","Wish there was a more clear path to career advancement.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-20, Apple Genius,"Broomfield, CO",Former Employee,Benefits are the Golden Handcuffs,"Health benefits are good and was why I stayed so long.
","Health benefits are getting worse at time goes by. Pretty much need open availability.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2020-07-20, Software Developer,"Sunnyvale, CA",Former Employee,Good Working Condition,"It was great working at Apple.
","There is nothing to complain.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-20, Product Specialist,"San Francisco, CA","Former Employee, more than 1 year",Great benefits and great company culture,"-stock options
-medical reimbursement account
-commuter benefits
-great paid family leave benefits
-fitness fund
-great company culture, truly an inspiring place to work
-they really have an eye for hiring good people, have had no issues with any of my coworkers
-401k match
","can't think of anything for the time being
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,N/A
2020-07-20, Product Specialist,,"Former Employee, less than 1 year",Not all it's cracked up to be,"- Brilliant discount. 
- Good pay for retail.
","- I had 3 days of training, then shoved onto the shop floor and didn't have a clue what I was doing (in terms of procedures to follow, using PoS systems, etc.)
- No communication between management and sales staff. Procedure would change sometimes multiple times a week and you wouldn't even know about it. 
-Belittling supervisors who think they're better than sales staff and even customers.
- Stressful work/life balance. I was a student at the time, doing 9 hour days and then commuting there and back. Be prepared to have to devote your entire life to the store.
Advice to Management
Train your staff. Tell some of your supervisors to get off their high horses - they aren't better than other people because they work at an Apple Store.
Be the first to find this review helpful
Helpful
Share
Repor","Train your staff. Tell some of your supervisors to get off their high horses - they aren't better than other people because they work at an Apple Store.
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,Neutral,N/A
2020-07-20, Tier II Technical Support,"Sacramento, CA","Current Employee, more than 5 years",Okay,"Working environment is acceptable as long as you fit into a box culturally. Good benefits.
","Micro managers. As a black woman, I don't feel the company sees much value in me. They give minimal raises. Not much room to advance or learn other things within the company.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,Disagree,N/A
2020-07-20, Retail Manager,Milan,"Current Employee, more than 3 years",GOOD ALL IN ALL,"Good benefits, good stocks, gym benefit
","difficult to grow once you are inside
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2020-07-20, Specialist,"Bath, England, England","Former Employee, less than 1 year",Okay place to work,"Met lots of people with great benefits
","Management definitely had favourites which made it cliquey
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,N/A,Disagree
2020-07-19, Technical Specialist,,"Former Employee, more than 8 years",Started great and got progressively worse every year.,"Great benefits for retail.
Pretty relaxed for a retail job.
","Lost their people focus.
Lack of work life balance.
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,N/A,Neutral
2020-07-18, Expert,"Manhattan Beach, CA","Former Employee, more than 10 years",Not older worker friendly,"The benefits are pretty good
","Older workers have to work extra hard to get anywhere
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2020-07-18, Software Engineer,"San Francisco, CA","Current Employee, less than 1 year",They're great,"Excellent workspace, very comfortable and the team is great
","Contrary to common belief, they do not let apples in their office
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2020-07-18, Software Engineer,,Former Employee,Great work enironment,"perks, insurance, working environment, insane campus
","didn't like working with my manager.
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-07-18, Sales,,Current Employee,The best,"Free iPhones for life basically
","No cons! Best phone on the market
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2020-07-17, Software Developer,"San Francisco, CA","Former Employee, more than 3 years",Awesome culture,"Awesome people, easy to make deadlines, good food
","sometimes felt like i was in a bubble
Advice to Management
None
Be the first to find this review helpful
Helpful
Share
Repor","None
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2020-07-17, Technical Program Manager,"Cupertino, CA",Current Employee,Love Hate Relationship,"Mentorship is phenomenal 
Projects are fulfilling 
People are all smart
","Late calls with China
Staff is too lean on projects forcing people to work long hours
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-07-17, At,,"Current Employee, less than 1 year",Amazing Benefits,"Great Benefits, Amazing Pay, Great Co-workers
","Long training and hard hours
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
