date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2020-02-05, Sales Officer,Haldwāni,"Current Employee, more than 1 year",Very good experience. I have lerent to many thing in this company about the system & market knowledge and meny more....,"Only for on roll job this company is good..
","Less salary Less TA No DA
",,3.0,Disagree,Disagree,Agree
2020-02-03, Manager,,"Current Employee, more than 5 years",Avoid at all cost,"None. except the employee benefits
","Horrible work life balance.
Be the first to find this review helpful
Helpful
Share
Repor",,1.0,N/A,N/A,N/A
2020-02-02,Anonymous,,Former Employee,Managers are not trained,"- HR benefits are good. Bus Service, Lunch
","- Managers do not know how to manage subordinates - Less pay - Overtime - No value to job
",,3.0,Disagree,N/A,N/A
2020-01-31, Project Manager,Hà Nội,"Current Employee, more than 3 years",A professional environment with good policies compared to others company in Ha Noi,"- Good policies (Flexible Working time, team building activities …) - Standard working process - Chances of onsite and enhance knowledge in Automotive - Car Infotainment domain
","Need to have additional Insurance beside Social Insurance following Government Labor Rules
",,5.0,Agree,Neutral,Neutral
2020-01-30, Acct Manager,,Former Employee,Stay Away,"nice office space and quiet
","very cliquey if you like ""tight-knit"" circles
1 person found this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Neutral
2020-01-28, Technician,"Atlanta, GA","Former Employee, less than 1 year",LGMT,"the benefits are great 401k is good ownership of your own supply keeping control
","lack of leadership work life home life
",,4.0,Disagree,Neutral,Neutral
2020-01-28, Financial Analyst,,"Current Employee, less than 1 year",Going to interview,"Biggest company in the world
","Work under a lot of pressure
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-01-23, Innovation Manager,"London, England, England","Former Employee, less than 1 year",Average,"Decent Pay Big team Good benefits and salary
","Very Asian Culture with vertical management. No social life if you work here.
",,3.0,Disagree,Neutral,Disagree
2020-01-22, Security Architect,Seoul,Current Employee,good for local employee,"Technical leading company and inhuman culture
","human management is ad-hoc and language problem
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2020-01-17, Quality Supervisor Engineer,,"Current Employee, more than 3 years",Good Working Place,"Good knowledge over comes here .
","Completing the targets as per schedule.
",,4.0,Agree,Agree,Agree
2020-01-16,Anonymous,,Former Employee,Geweldige werkgever,"Good salary. Good working environment.
","None Do not change anything
",,4.0,Agree,Agree,Agree
2020-01-15, Product Management,,"Former Employee, more than 8 years",Think twice before you apply,"Learn something new about new technologies every day, and challenging work environment giving you a hard training to grow your skills
","Brutal culture. If you are simply workaholic please feel free to give it a try. However, if work and life balance is your priority, then think twice.
",,1.0,Disagree,Disagree,Neutral
2020-01-15, Project Manager,Seoul,"Current Employee, more than 10 years",Project Manager,"Located in the capital city of Korea
","Tough work and less salary
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2020-01-15, Marketing Manager,Seoul,"Former Employee, more than 1 year",Good experience,"I have had an amazing experience working there . Not only do I have a career path I am excited and passionate about, I also have the ability to grow and learn each and every day.
","We could grow faster if we did more events.
",,5.0,Agree,Agree,Agree
2020-01-14, Intern,,"Former Employee, less than 1 year",Good place to learn,"Summer internship June - Aug
","LG Electronics Englewood cliffs Intern 2019
",,5.0,N/A,N/A,N/A
2020-01-11, Corporate Position,,"Current Employee, more than 3 years","Great People, great culture","Its the people. They strategically hire the right people for the right job. You will see improvements in yourself and career through working at LG
","Some outdated management styles that disrupt innovation and movement in career ladder.
",,5.0,Agree,Neutral,Agree
2020-01-10, Junior Supervisor,Ranjangaon,"Current Employee, more than 5 years",logistics,"i have 5 Year Experience in logistics department at LG Electronics
","Vehicle off take, SVIT Report,STN check list, STN pending Report, Daily stock Report,plan sheet, planing, vehicle Requirement,
",,5.0,Agree,Agree,Agree
2020-01-10, Human Resources Director,Seoul,"Former Employee, more than 10 years",Nice place to develop your career.,"Good system. A lot of opportunity for training, education. Nice colleagues.
","Cultural difference. Relatively low salary.
",,4.0,Agree,Agree,Agree
2020-01-05, SSE,Bhubaneshwar,"Former Employee, less than 1 year",Nyc company,"Familiar company,nyc behaviour and importance on time
","Regular transfer,and some of the senior s behaviour are bad
",,5.0,Agree,Agree,Agree
2020-01-05,Anonymous,Pune,"Former Employee, less than 1 year",Tech support anyalist,"Lg is the Mnc company.
","Lg is a Electronic company.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2020-01-01,Anonymous,,Current Employee,"MBA marketing ,finance","It is a best company
","good employment for this company
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-12-31, R&D Engineer,Cairo,"Former Employee, more than 1 year",I have learnt some skills. It was good eventually,"Good working environment and learning is possible
","Not enough qualified staff and HR is useless
",,2.0,Disagree,Neutral,Neutral
2019-12-29, Head of Brand,,"Former Employee, more than 1 year",Good company,"Fun company. Good products. Chance to grow
","Tough culture. Always trying to catch Samsung
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2019-12-28, Manager,"Englewood Cliffs, NJ","Former Employee, more than 1 year",stay away,"learn Korean language and culture.
","worst experience in whole my life.
",,1.0,Disagree,Agree,Neutral
2019-12-26, Software Engineer,Seoul,"Current Employee, more than 1 year",Average overall,"People are friendly and try to work right way. Good work and life balancing.
","There’s lots of operation works and unnecessary processes
",,3.0,Agree,Neutral,Neutral
2019-12-24,Anonymous,,Current Employee,Giving out information on LG electronics in store and to also drive LG TV and AV sales in store,"Great communication Well paying Paid on time Enormous network Possibilities for progression.
","None None none none none
",,5.0,Agree,Agree,Agree
2019-12-20, Camera Systems Engineer,Seoul,"Former Employee, more than 10 years",Camera System Engineer,"Huge company and big benefits. Good experience in the work
","The salary is less than a competitor in this field
",,4.0,Disagree,Agree,Disagree
2019-12-19,Anonymous,,Current Employee,Working environment is not good at branch levels,"Good salary and learning experience
","Working environment is not good at branch levels
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-12-17, Senior Supply EngineerQA,"Hazel Park, MI","Current Employee, more than 1 year",challenge,"Weak in affection, different languages, different cultures, haste, I can't give up.
","Commitment, Acquiring New Information, Teamwork, Responsibility
",,4.0,Agree,Agree,Agree
2019-12-16, Deputy Manager,Greater Noida,"Current Employee, more than 10 years",PATHETIC. KOREANS BELIEVE INDIANS ARE TO BE TREATED LIKE STREET DOGS. THEY SHOUT AT EVERYONE. SORRY STATE OF AFFAIRS.,"Systems and Process developed by our hard work, had become a benchmark across other organisations.
","Koreans treat Indians like rotten pigs. The MD, will start his address as ""YOU INDIANS are good for nothing. Korean RACISM. Koreans should learn to respect us, it is us who have this organisation this big. Koreans siphon off all profits to Korea by taking professional fees, and then tell there is less margin. Every dept. top post is filled with Korean guys who have no knowledge. These are young Korean kids just out of college. It is pathetic and 7 day week. Everyone has to be available 24/7. Even if you have some medical emergency, you cannot take leave. They do not have any human feelings. WORST PLACE TO WORK.
",,1.0,Disagree,Disagree,Agree
2019-12-12, Business Development Manager,"San Antonio, TX","Former Employee, less than 1 year",Fun company to work for,"Fun and free food every day
","bad management and bad leadership
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Agree
2019-12-10, Key Account Manager,"Auckland, Auckland","Former Employee, more than 1 year",Good,"Great Products and good sales manager
","Korean culture which sometimes made it difficult
",,4.0,Agree,Agree,Agree
2019-12-10, Accountant,Bangalore,"Former Employee, more than 5 years",Accountant,"For learning part it is good company.
","No growth for employees for career perspective.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-12-09, Chief Software Engineer,Seoul,"Current Employee, more than 5 years","Good for Work&Life balance, bad for salary","It is Good for work&life balance
","The salary is below the average amomg other sw company
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Neutral,Disagree
2019-12-09, Assistant Planning Manager,,Former Employee,not good for career,"Stable business with decent brands
","bad organizational culture. Easily swayed by a few decision makers
",,2.0,Disagree,Neutral,Neutral
2019-12-05,Anonymous,,Current Employee,Good company,"Big company with a great reputation
","Korean culture + it’s hard to grown a carrer
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2019-12-04, Engineer,"Clarksville, TN","Former Employee, less than 1 year",Engineer,"Amazing Machines, good people and great benfits
","Management, vendor, overworked hours, no time for familty
",,2.0,Disagree,Disagree,Disagree
2019-12-04, BDM,Sydney,"Former Employee, more than 3 years",Poor management,"Great product however Service dept back up needs reviewing.
","Very poor management and don't put any value on staff
",,2.0,Disagree,Agree,Agree
2019-12-03, Accountant,,"Current Employee, more than 3 years",good place to work,"fun working at good environment
","too many korean working there not diverse
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-12-03, Manager,New Delhi,"Current Employee, more than 1 year",Best,"Flexible work timing for employees
","Salary growth is very loww
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-12-01, Customer Service Manager,New Delhi,"Current Employee, more than 1 year",LG review,"Best company to work with.
","No such con found in my job
",,5.0,Agree,Agree,Agree
2019-11-28, Applications Engineer,,"Former Employee, less than 1 year",People are great,"People are greate. Friendly and fun atmosphere
","Corporate bureaucracy, poor work/life balance
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-11-28, Tech Support Representative,"Toronto, ON",Former Employee,Laid back,"Environment, discounts, team building, nice location
","Low pay, inaccessible management, unrealistic expectations
",,5.0,N/A,Neutral,N/A
2019-11-24, Marketing Manager,New Delhi,"Current Employee, more than 1 year",Horrible company highly toxic work environment,"Money,learning,competitive,process,system,incentives,foreign trip if in ho
","Abusive environment,all days working ,daily branch office are like torture every day they will abuse you
",,1.0,Disagree,Disagree,Agree
2019-11-23, Appliances Technician,Dubai,"Current Employee, more than 8 years",Good,"LG gives the Opportunities to employees
","Till time Not any complain
",,5.0,Agree,Agree,Agree
2019-11-19,Anonymous,,Former Employee,It was an okay experience at LG,"Great working environment and good people to work with
","Low salary and not so good extra benefits
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-11-18, Assistant Manager,Madurai North,"Former Employee, more than 5 years","Life Good is not a brand name, this is employees life and customers life is good","Because LG brand is also good, proudly to society and own behavior
","Good and exland brand, employed maintain is awesome
",,5.0,Agree,Agree,Agree
2019-11-17, Robot Programmer,Seoul,"Current Employee, more than 5 years",Good for learning,"Great opportunity to learn technologies
","Low salary, night time work, Pressure
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Agree,Disagree,Agree
2019-11-17, Webdesigner,Eschborn,"Current Employee, more than 3 years",Web design,"Nice office and overtime compansation.
","Strict management hierarchy, a lot to do. Work and life balance is missing.
",,3.0,Disagree,Neutral,Neutral
2019-11-17, Sales Manager,Dubai,"Current Employee, more than 10 years",very good co. to work with,"very good co. to work with
","no cons about this co at all
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-11-15,Anonymous,,Former Employee,Manager,"Good exposure, learning the corporate world
","Work life balance at times
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-11-15, Sales Representative,"Toronto, ON","Current Employee, more than 3 years",Great work environment,"Team, salary, benefits, quality product.
","Culture can be tricky at times.
",,5.0,Agree,Agree,Agree
2019-11-14, Project Engineer,Riyadh,"Former Employee, more than 5 years",good company overall with a screwed up work life balance,"1. LG Culture - if you work there long enough you adopt a culture that is hard to let go of, I am sure this is the case with several MNCs. 2. Korean way of working - From what I have experienced, there would be very little or no politics among the colleagues as all your managers are going to be Koreans, and they don't trust any of their sub-ordinates. 3. Getting to know what's happening with other departments - At each subsidiary's HQ, you often meet and make friends from different department members and get exposed to their business models and practices. I think this is probably due to the way office is laid out, unlike in other companies where different departments are separated from each other.
","1. Forgot work-life balance - even if you are back home on time, they will somehow make sure your mind is at work almost all the time as its impossible to satisfy your manager or the company's demand 2. You could only grow so much - irrespective of how long you stay in the company, you can never truly become a manager, as there will be a Korean PM above you, commanding you what to do and what not to do.
",,3.0,Agree,N/A,N/A
2019-11-14, Demand Planner,Tashkent,"Current Employee, more than 3 years",Good company to get experience,"Possibility to get experience, company follows its values, respect rules
","Low salary, little possibility for promotion
",,4.0,Agree,Agree,Agree
2019-11-13,Anonymous,Bangalore,"Former Employee, more than 5 years",Good,"Will be working on new technologies
","Management should change some policys
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-11-13,Anonymous,,Current Employee,Not good work culture,"Only pro is is learning. The moment you switch you will find everything easy.
","Management, work pressure, culture,kpi management,target setting.
",,2.0,Disagree,N/A,Neutral
2019-11-12,Anonymous,,Former Employee,Average,"They really pay a hefty amount
","I was really satisfied with ma job
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Disagree,Neutral,Neutral
2019-11-12, Team Leader,Noida,"Former Employee, more than 3 years",Supervisor,"Self growth and good work.
","No concern with company and team
",,4.0,Agree,Agree,Agree
2019-11-12, Manager,Hyderābād,"Current Employee, more than 3 years",Good Company to Grow.,"Very good work culture. Complete freedom to work for employeem. Totally result oriented
","Worklife balance is a big concern. Everyday should be available for work. Should be working even on public holidays without any extra pay.
",,4.0,Disagree,Disagree,Disagree
2019-11-09, Assistant Manager,Greater Noida,"Current Employee, more than 1 year",Great place to work,"Opportunity to explore ideas. Open to new ideas
","There are no such cons..
",,5.0,Agree,Agree,Agree
2019-11-09, AREA SALES MANAGER,Karnāl,"Former Employee, more than 1 year",A wonderful company to kick start your career and such a huge portfolio with so many systems and processes to learn.,"Very strong systems and processes A huge portfolio Global presence Up to date technology Premium products Huge scope of learning
","Little less employees oriented Need good infra at branch offices
",,4.0,Agree,Agree,Agree
2019-11-09, Sales Manager,Jakarta,"Current Employee, more than 8 years",Good company to learn consumer electronics products,"Good company for fresh graduate to learn consumer electronics product
","management style easy to change
",,1.0,N/A,N/A,N/A
2019-11-08, Director,"Englewood Cliffs, NJ","Former Employee, more than 3 years",generally good to work,"good employee benefit especially health insurance
","tough work style and cultural gaps
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2019-11-08,Anonymous,Greater Noida,"Current Employee, more than 1 year",Senior engineer II,"Lot of parties, transportation service
","Toxic work culture, no work life balance, bad bosses, no learning
",,1.0,Disagree,N/A,Agree
2019-11-06,Anonymous,,"Current Employee, more than 10 years",Innovative companies - prepare for very fast paced and fast moving environment with non stop challenges along the way,"The most innovative companies, always got a new invention and cutting edge technology. Challenging work environment
","Most of the decision is done by the Korean manager
",,4.0,Agree,Agree,Neutral
2019-11-05, Product Manager,"Beijing, Beijing, Beijing","Former Employee, more than 3 years",There are many resources you can use(china headquarters),"respect people good products good work place
","If they can raise my salary, that will be good.
",,4.0,Agree,Neutral,Neutral
2019-11-05, Manager,New Delhi,"Current Employee, more than 10 years",Great company great people as always,"Good global exposure Delegated work culture
","Subjective Performance appraisal Career path for all employees
",,4.0,Agree,Agree,Agree
2019-11-02, Production Worker,"Clarksville, TN","Former Employee, less than 1 year",LG (Life’s Gone),"Great benefits, pay wasn’t horrible
","100% benefits but no time off to use them. Pay could of been a lot better. No days off.
",,1.0,Disagree,Disagree,Disagree
2019-11-01, UI Designer,Seoul,"Former Employee, more than 3 years",Good work&life balance,"Enough holiday, and flexible working time
","lower salary compared with the market value
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2019-11-01, Cleaning Technician,Monrovia,"Former Employee, more than 10 years",At LG store i was a cleaner and maintenance director.,"My reasons of working here are, i believe in business and i want to promote LG product.
","No challenge i have not gotten any challenge
",,5.0,Agree,Agree,Agree
2019-10-30,Anonymous,,Current Employee,Area service manager,"Lots of new things to learn
","No personal life & work life balance
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Agree,Neutral
2019-10-29,Anonymous,"Durgapur, West Bengal, West Bengal","Current Employee, less than 1 year","No work life balance, lot of politics","money, exposure, experience, competiton , foreign trips
","No work culture, lack of transparency
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,Disagree,Agree,Disagree
2019-10-28,Anonymous,Noida,"Current Employee, more than 8 years",Manager,"Best company to learn and grow at rapid rate
","Very fast execution sometimes become difficult to handle
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-10-25,Anonymous,,"Former Employee, less than 1 year",Good job a lot of responsibilities,"You will learn because of the management
","Not organized and other employees not fit the jobseeker
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-10-25, Electronics Technician,"Zaria, Kaduna, Kaduna","Current Employee, more than 10 years",Is a good products,"To help the company to achieve a goal
","I know more about this products
",,5.0,Agree,Agree,Agree
2019-10-24, Sales Associate,Dubai,"Current Employee, more than 5 years",Good company,"Great company to work with
","Big blunders made by the management most recently
",,4.0,Agree,Neutral,Disagree
2019-10-21,Anonymous,,Former Employee,Engineer,"Good talented people and good benefits.
","Salary, overtime work, and irregular workload
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-10-17, Project Manager,Seoul,"Current Employee, more than 3 years",good,"it has a good working atmosphere
","it is too busy to take a rest
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-10-09, Manager Finance and Accounts,Greater Noida,"Former Employee, more than 1 year",Only for old Talent- New talent should not waste their time here,"Good Benefits Fixed Work shifts Nice office Yoga, free food and transportation Diwali Bonus Annually 2 products @ 20% and 1 mobile @ 50% discount
","Minuscule appraisal growth Ice age bands and grades No recognition for pace performers and Out of the box thinkers Median Employee age is 40+
",,3.0,Disagree,Agree,Agree
2019-10-09, ASM,West,"Former Employee, more than 5 years",Learn abusive languages,"Lot of things for learning
","Learn abusive languages here in LG
",,2.0,Disagree,Agree,Disagree
2019-10-05, Area Manager,Chennai,"Current Employee, more than 3 years",Area manager,"Good pay. Good Brand value. Nice growth
","Zero work life balance with low culture
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-10-03, Web Designer,Eschborn,Current Employee,Web Designer,"30 days holiday design for the brand
","limited growing space and something too much demand on overtime working
",,2.0,Disagree,Neutral,Neutral
2019-10-03, Full Stack Software Engineer,,Former Employee,Great place to get some practical experience,"It is great place to learn if you really put effort into it.
","The environment is formal and strict. you need to work extra hours to meet certain KPI.
",,4.0,N/A,N/A,N/A
2019-10-02, Key Account Manager,"Pasig, Rizal, Rizal","Current Employee, less than 1 year",Work,"Very good environment, depending on theaccount
","none so far, will update
",,5.0,Agree,Neutral,Agree
2019-10-02, Field Service Engineer,"Tehran, Tehran, Tehran","Former Employee, more than 3 years",Filed Service Engineering in Air Conditioning Systems,"Almost every month a workshop was held
","they could try to have more updates on air conditioning systems
",,4.0,Agree,Agree,Agree
2019-10-02, Order Management Specialist,"Weybridge, England, England","Current Employee, more than 1 year",Average,"Multinational company Good canteen
","Not flexible Overtime expected Average salaries
",,2.0,Disagree,Agree,Neutral
2019-09-30, Quality Engineer,,"Current Employee, more than 1 year",Very good for first 2 years,"Very good work environment Very good health insurance for family Very good transportation Moderate food quality for meal
","Low salary No too much level nearly will be the same title in all yiur interval
",,4.0,Agree,Agree,Neutral
2019-09-24, Software Engineer,,Former Employee,it was boring,"not worrring about being fired
","I felt it was boring to work there
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-09-19, Software Engineer,Seoul,"Current Employee, more than 3 years",company's opportunity to learn was overall ok,"friendly people, nice facility and overall the food was nice
","low wage, stressful environment, politics was overwhemling
",,3.0,Disagree,Disagree,Disagree
2019-09-19,,,Former Employee,Retailing management with high standards in white good and home entertainment product,"Team working and high motivation
","Sometime so much detail in process
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2019-09-19, Production Operator,"Fort Worth, TX","Current Employee, less than 1 year",Waste of time,"Overtime is good, friendly production staffs
","Working culture sucks, no respect for other employees, low pay,
",,2.0,Disagree,Neutral,Neutral
2019-09-18, Researcher,,"Former Employee, more than 1 year",Good culture,"good culture, warm people
","low salary and high work loads
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2019-09-18, Regional Sales Manager,"San Diego, CA","Former Employee, more than 5 years",Great Place to Work,"Flexibility, great benefits and tremendous team mates.
","Lots and lots of travel.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-09-18, Senior Software Engineer,Seoul,"Current Employee, more than 10 years",Terrible company,"Less stress and work balance
","Tons of paper work. Low salary. Poor SW mind.
",,1.0,Disagree,Disagree,Disagree
2019-09-17, Cellular Modem Software Engineer,Seoul,"Current Employee, more than 10 years","I have worked for lge for 15years. I was involved in 2g, 3g and lte modem development and telematics prduct.","Not bad salary. You don' t need to worry company fire you if you dont make big mistake.
","Lower salary compare to other big company.
",,4.0,Agree,Neutral,Neutral
2019-09-16, Senior Engineer,Greater Noida,"Former Employee, more than 3 years",Excellent organization from learning perspective,"Although when I joined I found it tough but in a short duration I learned so may concepts that it changed my perspective of looking at things. The company spends too much on employee training and welfare specially for shop floor employees
","The bonus or variable component is split across 4 quarters but thats a good thing because it keeps the employees engaged and committed towards company targets
",,4.0,Agree,Agree,Agree
2019-09-16, HVAC Design Engineer,Pune,"Current Employee, more than 10 years",Hvac design engineers,"One of the fastest growing industry
","Providing good environment to employees
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2019-09-16, Senior Manager,,Former Employee,LG,"Great Benefits (You don't have to pay for health insurance). Good People.
","Salary, Technology, Internal Processes, Investment in their brands
",,2.0,Agree,Disagree,Disagree
2019-09-15, HVAC Project Engineer,New Delhi,"Current Employee, more than 3 years",Good place to start with careers,"Excellent compony to work with, new technologies learning.
","Management coordinator is not perfect.
",,5.0,N/A,N/A,N/A
2019-09-14, Senior Engineer,Incheon,"Current Employee, more than 3 years",If you are looking for slow paced company here it is,"People are nice and chill
","If you are seeking for aggressive type of work not here
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2019-09-09,Anonymous,,"Current Employee, less than 1 year",Operations Engineer,"Very helpful environment and relaxing people. Very strong system you should learn how to use.
","Achieving all daily targets makes your more powerful.
",,5.0,Agree,Agree,Agree
2019-09-08, Brand Ambassador,,Former Employee,ok place to work in,"good pay, good environment good ethos
","long hours too many targets
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2019-09-05, Senior Embedded Software Engineer,Seoul,"Former Employee, more than 10 years",Good,"Good people and good benefit
","It is a little s tough to balance work and life
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Neutral
2019-09-03, Specialist,,"Current Employee, more than 3 years",Plc pc control,"Work & career. Global company's system
","No answer, many work, sticky environments
",,5.0,Agree,Agree,Agree
2019-09-03, Assistant Manager,Dubai,"Former Employee, more than 10 years",Great experience working with professionals in LG,"Good team work and excellent guidance from managers which made my journey worth remembering
","Not much negative to talk about the company except that pay hike should be better
",,5.0,N/A,N/A,N/A
2019-09-03,Anonymous,,Former Employee,Good personal growth,"Freedom of work New things to learn
","No employee value Work life balance If you wife forget her or divorce her
",,1.0,Disagree,Agree,N/A
2019-08-31, Store Executive,Pālakollu,"Current Employee, more than 5 years",store manger,"good products and good servies
","no downsides in lg work
",,5.0,Agree,Agree,Agree
2019-08-31, Product Manager,"Tehran, Tehran, Tehran",Current Employee,Traditional Korean working environment,"great products, new technology, good colleagues
","Korean culture, very top-down, high stress and long working hours
",,3.0,N/A,Neutral,N/A
2019-08-30, Regional Marketing Manager,,"Former Employee, more than 3 years","Excellent Company, Great Compensation","Interesting products, high energy, very organised
","Working long hours, tight deadlines
",,5.0,N/A,N/A,N/A
2019-08-26, Software Engineer,,Current Employee,Nice for keeping work and life balance,"Good location, not too competitive atmosphere
","Lack of innovation, less passionate
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,Neutral,Neutral
2019-08-24,Anonymous,Singapore,"Current Employee, more than 3 years",Manager,"Nice to work with cooperative memebers
","Too much reporting is required
",,5.0,Agree,Agree,Neutral
2019-08-23, Sales Representative,Kanpur Nagar,"Former Employee, more than 5 years",5 star,"last company is so good and in future also brights in this company
","lg electronics india has no leave if you have any family problem
",,4.0,Agree,Agree,Neutral
2019-08-20, Product Manager,"Tehran, Tehran, Tehran","Former Employee, more than 1 year",A local brand in the world,"Discipline, Good trainings, Challenging tasks
","Too much stress, showing off culture
",,3.0,Agree,Disagree,Neutral
2019-08-16, Area Head LG Mobile Smartphone,,Former Employee,Great Company,"Korean Best Electronic Company in global
","Everythings goings well. Overtime is good.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-08-15, C++ Developer,,"Former Employee, less than 1 year",Nice experience,"Good working environment with talented colleagues.
","Your development and position really depends on your age.
",,4.0,N/A,N/A,N/A
2019-08-15, Resident Engineer,"Detroit, MI","Current Employee, more than 3 years",Depends on your career path,"Free health care for you and your family, generous PTO if you negotiate well and flexible working hours, generally speaking
","Korea-centric culture. Very hard to climb up the ranks for Non-Koreans unfortunately. Wish they would change the strict culture policies that seem archaic in today's day and age of the workplace.
",,3.0,Agree,Neutral,Disagree
2019-08-15, Assembler,"Clarksville, TN","Former Employee, less than 1 year",No work life balance,"Full time is fully time w
","You never to get use benefits with mandatory Saturday’s and no communication with Korean management took 3 days to receive my paycheck after the scheduled payday made me mad I had the correct info on my direct deposit the supervisor “forgot” to turn in my timesheet correctly
",,2.0,Agree,Disagree,Disagree
2019-08-14, Manager,"Jersey City, NJ","Current Employee, less than 1 year",Logistics and data anaylzation,"Great atmosphere and good people to communicate
","Long work days and late night evenings
2 people found this review helpful
Helpful
Share
Repor",,5.0,Disagree,Neutral,Disagree
2019-08-13,Anonymous,,Former Employee,A pre-step for the next proper job,"Good location to use transportation ex:S-Bhan
","Less welfare/benefits, no expectation for promotion. No programs and opportunities to improve abilities.
",,2.0,Disagree,N/A,N/A
2019-08-11, Build and Release Engineer,"São Paulo, São Paulo, São Paulo","Former Employee, more than 5 years",Build and Release Engineer,"We are able to grow our career, we can choose whichever you want technical or lead.
","For employees, they're thinking as a elderly company.
",,5.0,Agree,Neutral,Agree
2019-08-09,Anonymous,,"Current Employee, more than 5 years",Great Comp,"Good Compensation Technology to learn Additional Bonus based on performance, which is not part of salary
","Nothing found as of now. All r good
",,5.0,Agree,Agree,Agree
2019-08-08,Anonymous,New Delhi,"Current Employee, less than 1 year",Senior Sales Executive,"Best organizations to work Very good salary package
","Work pressure No weekly offs fixed Way of talking of seniors is not much good
",,4.0,N/A,N/A,N/A
2019-08-08, Staff Accountant,,Former Employee,Great,"good fringe benefits, good training programs
","abusive managers, lack of communications
1 person found this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2019-08-05, Technical Animator,New Delhi,"Current Employee, less than 1 year",Job,"My dream of work in Lg
","Comfortable with LG company and the machine
",,5.0,Agree,Agree,Agree
2019-07-31, Treasury Analyst,,"Current Employee, less than 1 year",Good Company,"smart people, collaborative culture, growth and learning opportunities
","meritocracy is lacking, overtime is expected
",,4.0,N/A,N/A,N/A
2019-07-29, Manufacturing Associate,,"Current Employee, less than 1 year",Not a good company to work for,"Nothing that i can think of
","Everything that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,2.0,N/A,N/A,N/A
2019-07-28, National Sales Manager,,Current Employee,Well respected product line in high demand.,"Team eñvironment, hands on management
","Complex internal processes make it challenging to get on-boarded
",,4.0,N/A,Neutral,N/A
2019-07-28, Sales Manager,Seoul,"Current Employee, more than 10 years",Good at working,"Good salary and Better emplyment structure
","Have to be a full timer.
",,5.0,Agree,Agree,Agree
